"ea_id2","ea_id","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs8q00","cs8q0a","cs8q00_oth","cs8q01","cs8q02","cs8q03","cs8q04","cs8q05_a","cs8q05_b","cs8q05_c","cs8q05_d","cs8q05_e","cs8q05_f","cs8q05_g","cs8q05_h","cs8q06","cs8q07","cs8q08","cs8q09","cs8q10","cs8q10_oth","cs8q11_a","cs8q11_b","cs8q11_c","cs8q11d_oth","cs8q11_d"
"010208088800603","01020800603",1,2,8,8,88,6,3,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010209088800602","01020900602",1,2,9,8,88,6,2,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010209088800602","01020900602",1,2,9,8,88,6,2,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010209088800602","01020900602",1,2,9,8,88,6,2,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010209088800602","01020900602",1,2,9,8,88,6,2,4,"Health Center/Clinic/Post: Construction & Maintenance",,1,1,1,1,1,2,2,1,2,2,2,,1,4,0,,,,1,2,2,,
"010209088800602","01020900602",1,2,9,8,88,6,2,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,1,2,2,2,2,2,2,,1,4,0,,,,1,1,1,,
"010209088800602","01020900602",1,2,9,8,88,6,2,6,"Natural Resource Conservation (soil, water, afforestation)",,1,2,1,1,1,2,2,1,2,2,2,,2,,,,,,,,,,
"010209088800602","01020900602",1,2,9,8,88,6,2,7,"Grain Mill: Construction/ Maintenance/Improvement",,1,1,1,1,1,2,2,2,2,2,2,,1,4,0,,,,2,2,2,,
"010209088800602","01020900602",1,2,9,8,88,6,2,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010209088800602","01020900602",1,2,9,8,88,6,2,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010209088800602","01020900602",1,2,9,8,88,6,2,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010209088800602","01020900602",1,2,9,8,88,6,2,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010212010100416","01021200416",1,2,12,1,1,4,16,1,,,1,1,1,1,1,2,2,2,2,2,2,2,1,2,0,,,,1,2,1,,2
"010212010100416","01021200416",1,2,12,1,1,4,16,2,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"010212010100416","01021200416",1,2,12,1,1,4,16,3,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"010212010100416","01021200416",1,2,12,1,1,4,16,4,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"010212010100416","01021200416",1,2,12,1,1,4,16,5,,,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,,,,1,1,1,,2
"010212010100416","01021200416",1,2,12,1,1,4,16,6,,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,136800,136800,1,,1,1,2,,2
"010212010100416","01021200416",1,2,12,1,1,4,16,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"010212010100416","01021200416",1,2,12,1,1,4,16,8,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"010212010100416","01021200416",1,2,12,1,1,4,16,9,,,1,1,1,1,1,2,1,1,2,2,2,2,1,1,0,,,,1,1,2,,2
"010212010100416","01021200416",1,2,12,1,1,4,16,10,,,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,,,,1,1,2,,2
"010212010100416","01021200416",1,2,12,1,1,4,16,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"010301088800204","01030100204",1,3,1,8,88,2,4,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010301088800204","01030100204",1,3,1,8,88,2,4,2,"Primary School: Construction/Maintenance",,1,2,1,2,1,2,2,2,2,2,2,,1,3,0,,,,2,2,2,,2
"010301088800204","01030100204",1,3,1,8,88,2,4,3,"Secondary School: Construction/Maintenance",,1,2,1,2,1,2,2,2,2,2,2,,1,3,0,,,,2,2,2,,2
"010301088800204","01030100204",1,3,1,8,88,2,4,4,"Health Center/Clinic/Post: Construction & Maintenance",,1,2,1,2,1,2,2,2,2,2,1,,1,3,0,,,,2,2,2,,2
"010301088800204","01030100204",1,3,1,8,88,2,4,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,1,2,2,2,2,2,1,,1,3,0,,,,2,2,2,,2
"010301088800204","01030100204",1,3,1,8,88,2,4,6,"Natural Resource Conservation (soil, water, afforestation)",,2,1,1,2,1,2,2,2,2,2,2,,1,3,0,,,,2,2,2,,2
"010301088800204","01030100204",1,3,1,8,88,2,4,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010301088800204","01030100204",1,3,1,8,88,2,4,8,"Public Transportation: Initiation/Improvement",,1,1,1,2,1,2,2,2,2,2,2,,1,3,0,,,,2,2,2,,2
"010301088800204","01030100204",1,3,1,8,88,2,4,9,"Agricultural/Fishery/ Livestock Extension Services",,1,1,1,1,1,2,2,2,2,2,2,,1,3,0,,,,2,2,2,,2
"010301088800204","01030100204",1,3,1,8,88,2,4,10,"Law Enforcement: Initiation/ Improvement",,1,1,1,2,1,2,2,2,2,2,2,,1,3,0,,,,2,2,2,,2
"010301088800204","01030100204",1,3,1,8,88,2,4,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010303010100111","01030300111",1,3,3,1,1,1,11,1,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"010303010100111","01030300111",1,3,3,1,1,1,11,2,,,1,1,1,1,1,1,1,2,2,2,2,2,1,2,0,,,,1,1,1,,2
"010303010100111","01030300111",1,3,3,1,1,1,11,3,,,1,1,1,1,1,1,1,2,2,2,1,2,1,2,0,,,,1,1,1,,2
"010303010100111","01030300111",1,3,3,1,1,1,11,4,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"010303010100111","01030300111",1,3,3,1,1,1,11,5,,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,0,,,,1,1,1,,2
"010303010100111","01030300111",1,3,3,1,1,1,11,6,,,1,1,1,1,1,1,1,2,2,2,2,2,1,1,18,17100,1,,1,1,1,,2
"010303010100111","01030300111",1,3,3,1,1,1,11,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"010303010100111","01030300111",1,3,3,1,1,1,11,8,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"010303010100111","01030300111",1,3,3,1,1,1,11,9,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"010303010100111","01030300111",1,3,3,1,1,1,11,10,,,1,1,1,1,1,1,1,1,2,2,2,2,1,1,12,11400,1,,1,1,2,,2
"010303010100111","01030300111",1,3,3,1,1,1,11,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"010303088800605","01030300605",1,3,3,8,88,6,5,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010303088800605","01030300605",1,3,3,8,88,6,5,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010303088800605","01030300605",1,3,3,8,88,6,5,3,"Secondary School: Construction/Maintenance",,1,1,1,1,1,1,2,2,1,2,2,2,1,1,300000,300000,1,,1,2,1,,2
"010303088800605","01030300605",1,3,3,8,88,6,5,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010303088800605","01030300605",1,3,3,8,88,6,5,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,1,1,2,2,1,2,2,2,1,1,0,,,,2,2,2,,2
"010303088800605","01030300605",1,3,3,8,88,6,5,6,"Natural Resource Conservation (soil, water, afforestation)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010303088800605","01030300605",1,3,3,8,88,6,5,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010303088800605","01030300605",1,3,3,8,88,6,5,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010303088800605","01030300605",1,3,3,8,88,6,5,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010303088800605","01030300605",1,3,3,8,88,6,5,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010303088800605","01030300605",1,3,3,8,88,6,5,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010304088800101","01030400101",1,3,4,8,88,1,1,1,"Road/Bridge: Construction & Maintenance",,1,1,1,1,1,2,2,2,2,2,2,,1,2,0,,,,2,2,2,,2
"010304088800101","01030400101",1,3,4,8,88,1,1,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010304088800101","01030400101",1,3,4,8,88,1,1,3,"Secondary School: Construction/Maintenance",,1,2,1,1,2,2,2,2,2,2,2,,2,2,0,,,,2,2,2,,2
"010304088800101","01030400101",1,3,4,8,88,1,1,4,"Health Center/Clinic/Post: Construction & Maintenance",,1,2,1,1,2,2,2,2,2,2,2,,2,2,0,,,,2,2,2,,2
"010304088800101","01030400101",1,3,4,8,88,1,1,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,2,1,1,2,2,2,2,2,2,2,,2,2,0,,,,2,2,2,,2
"010304088800101","01030400101",1,3,4,8,88,1,1,6,"Natural Resource Conservation (soil, water, afforestation)",,1,2,1,1,2,2,2,2,2,2,2,,2,1,0,,,,2,2,2,,2
"010304088800101","01030400101",1,3,4,8,88,1,1,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010304088800101","01030400101",1,3,4,8,88,1,1,8,"Public Transportation: Initiation/Improvement",,1,2,1,1,2,2,2,2,2,2,2,,2,2,0,,,,2,2,2,,2
"010304088800101","01030400101",1,3,4,8,88,1,1,9,"Agricultural/Fishery/ Livestock Extension Services",,1,2,1,1,2,2,2,2,2,2,2,,2,2,0,,,,2,2,2,,2
"010304088800101","01030400101",1,3,4,8,88,1,1,10,"Law Enforcement: Initiation/ Improvement",,1,2,1,1,2,2,2,2,2,2,2,,2,2,0,,,,2,2,2,,2
"010304088800101","01030400101",1,3,4,8,88,1,1,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010305088801202","01030501202",1,3,5,8,88,12,2,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010305088801202","01030501202",1,3,5,8,88,12,2,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010305088801202","01030501202",1,3,5,8,88,12,2,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010305088801202","01030501202",1,3,5,8,88,12,2,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010305088801202","01030501202",1,3,5,8,88,12,2,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,1,2,2,2,2,2,1,2,1,1,0,,,,1,2,2,,2
"010305088801202","01030501202",1,3,5,8,88,12,2,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,,,,1,2,2,,2
"010305088801202","01030501202",1,3,5,8,88,12,2,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010305088801202","01030501202",1,3,5,8,88,12,2,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010305088801202","01030501202",1,3,5,8,88,12,2,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010305088801202","01030501202",1,3,5,8,88,12,2,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010305088801202","01030501202",1,3,5,8,88,12,2,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010306088800608","01030600608",1,3,6,8,88,6,8,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010306088800608","01030600608",1,3,6,8,88,6,8,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010306088800608","01030600608",1,3,6,8,88,6,8,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010306088800608","01030600608",1,3,6,8,88,6,8,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010306088800608","01030600608",1,3,6,8,88,6,8,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,1,1,1,2,2,2,2,2,1,1,42464,42464,1,,1,1,1,,2
"010306088800608","01030600608",1,3,6,8,88,6,8,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,,,,1,1,2,,2
"010306088800608","01030600608",1,3,6,8,88,6,8,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010306088800608","01030600608",1,3,6,8,88,6,8,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010306088800608","01030600608",1,3,6,8,88,6,8,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010306088800608","01030600608",1,3,6,8,88,6,8,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010306088800608","01030600608",1,3,6,8,88,6,8,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010307088800116","01030700116",1,3,7,8,88,1,16,1,"Road/Bridge: Construction & Maintenance",,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,,,,1,1,1,,2
"010307088800116","01030700116",1,3,7,8,88,1,16,2,"Primary School: Construction/Maintenance",,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,,,,1,1,1,,2
"010307088800116","01030700116",1,3,7,8,88,1,16,3,"Secondary School: Construction/Maintenance",,1,1,1,1,1,2,1,2,2,2,2,2,1,2,0,,,,1,1,1,,2
"010307088800116","01030700116",1,3,7,8,88,1,16,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010307088800116","01030700116",1,3,7,8,88,1,16,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010307088800116","01030700116",1,3,7,8,88,1,16,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,,,,1,1,2,,2
"010307088800116","01030700116",1,3,7,8,88,1,16,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010307088800116","01030700116",1,3,7,8,88,1,16,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010307088800116","01030700116",1,3,7,8,88,1,16,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010307088800116","01030700116",1,3,7,8,88,1,16,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010307088800116","01030700116",1,3,7,8,88,1,16,11,"Other (Specify)",,1,1,1,1,1,2,1,2,2,2,2,2,1,1,400000,0,,,1,1,2,,2
"010307088800709","01030700709",1,3,7,8,88,7,9,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010307088800709","01030700709",1,3,7,8,88,7,9,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010307088800709","01030700709",1,3,7,8,88,7,9,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010307088800709","01030700709",1,3,7,8,88,7,9,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010307088800709","01030700709",1,3,7,8,88,7,9,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,1,1,1,2,2,2,2,2,1,1,300000,100000,1,,1,1,1,,2
"010307088800709","01030700709",1,3,7,8,88,7,9,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,,,,1,1,2,,2
"010307088800709","01030700709",1,3,7,8,88,7,9,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010307088800709","01030700709",1,3,7,8,88,7,9,8,"Public Transportation: Initiation/Improvement",,1,1,1,1,1,1,1,2,2,2,2,2,1,1,400500,100500,1,,1,1,2,,2
"010307088800709","01030700709",1,3,7,8,88,7,9,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010307088800709","01030700709",1,3,7,8,88,7,9,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010307088800709","01030700709",1,3,7,8,88,7,9,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010309010100101","01030900101",1,3,9,1,1,1,1,1,,,1,1,1,1,1,1,1,2,1,2,2,2,1,1,0,,,,1,1,2,,2
"010309010100101","01030900101",1,3,9,1,1,1,1,2,,,2,1,1,1,1,1,1,2,1,2,1,2,1,1,0,,,,2,1,2,,2
"010309010100101","01030900101",1,3,9,1,1,1,1,3,,,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,,,,1,1,2,,2
"010309010100101","01030900101",1,3,9,1,1,1,1,4,,,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,,,,1,1,2,,2
"010309010100101","01030900101",1,3,9,1,1,1,1,5,,,2,1,1,2,,,,,,,,,,,,,,,,,,,
"010309010100101","01030900101",1,3,9,1,1,1,1,6,,,1,1,1,2,,,,,,,,,,,,,,,,,,,
"010309010100101","01030900101",1,3,9,1,1,1,1,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"010309010100101","01030900101",1,3,9,1,1,1,1,8,,,2,1,1,2,,,,,,,,,,,,,,,,,,,
"010309010100101","01030900101",1,3,9,1,1,1,1,9,,,1,1,1,2,,,,,,,,,,,,,,,,,,,
"010309010100101","01030900101",1,3,9,1,1,1,1,10,,,1,1,1,2,,,,,,,,,,,,,,,,,,,
"010309010100101","01030900101",1,3,9,1,1,1,1,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"010401088801204","01040101204",1,4,1,8,88,12,4,1,"Road/Bridge: Construction & Maintenance",,1,1,1,1,1,2,1,2,2,2,1,,1,1,256170,0,,,1,1,1,,2
"010401088801204","01040101204",1,4,1,8,88,12,4,2,"Primary School: Construction/Maintenance",,1,1,1,1,1,2,1,2,2,2,1,,1,1,820700,0,,,1,1,1,,2
"010401088801204","01040101204",1,4,1,8,88,12,4,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010401088801204","01040101204",1,4,1,8,88,12,4,4,"Health Center/Clinic/Post: Construction & Maintenance",,1,1,1,1,1,2,1,2,2,2,1,,1,1,0,,,,1,1,2,,2
"010401088801204","01040101204",1,4,1,8,88,12,4,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,1,2,1,2,2,2,1,,1,1,0,,,,1,1,2,,2
"010401088801204","01040101204",1,4,1,8,88,12,4,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,1,1,2,1,2,2,2,1,,1,1,0,,,,1,1,2,,2
"010401088801204","01040101204",1,4,1,8,88,12,4,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010401088801204","01040101204",1,4,1,8,88,12,4,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010401088801204","01040101204",1,4,1,8,88,12,4,9,"Agricultural/Fishery/ Livestock Extension Services",,1,1,1,1,1,2,1,2,2,2,1,,1,1,0,,,,1,1,2,,2
"010401088801204","01040101204",1,4,1,8,88,12,4,10,"Law Enforcement: Initiation/ Improvement",,1,1,1,1,1,2,1,2,2,2,2,,1,1,0,,,,1,1,2,,2
"010401088801204","01040101204",1,4,1,8,88,12,4,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010403020100109","01040300109",1,4,3,2,1,1,9,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010403020100109","01040300109",1,4,3,2,1,1,9,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010403020100109","01040300109",1,4,3,2,1,1,9,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010403020100109","01040300109",1,4,3,2,1,1,9,4,"Health Center/Clinic/Post: Construction & Maintenance",,1,1,1,1,1,1,1,2,2,2,1,,1,1,25200,12000,1,,1,1,2,,2
"010403020100109","01040300109",1,4,3,2,1,1,9,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010403020100109","01040300109",1,4,3,2,1,1,9,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,1,1,2,2,2,2,2,2,,1,1,0,,,,,,,,
"010403020100109","01040300109",1,4,3,2,1,1,9,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010403020100109","01040300109",1,4,3,2,1,1,9,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010403020100109","01040300109",1,4,3,2,1,1,9,9,"Agricultural/Fishery/ Livestock Extension Services",,1,1,1,1,1,2,2,2,2,2,2,,1,1,0,,,,1,1,2,,2
"010403020100109","01040300109",1,4,3,2,1,1,9,10,"Law Enforcement: Initiation/ Improvement",,1,1,1,1,1,2,2,2,2,2,2,,1,1,0,,,,1,1,2,,2
"010403020100109","01040300109",1,4,3,2,1,1,9,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010403088800404","01040300404",1,4,3,8,88,4,4,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010403088800404","01040300404",1,4,3,8,88,4,4,2,"Primary School: Construction/Maintenance",,1,1,1,1,1,2,1,2,2,2,2,2,1,3,0,,,,1,1,1,,2
"010403088800404","01040300404",1,4,3,8,88,4,4,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010403088800404","01040300404",1,4,3,8,88,4,4,4,"Health Center/Clinic/Post: Construction & Maintenance",,1,1,1,1,1,1,1,2,2,2,2,2,1,5,25000,15200,1,,2,2,2,,2
"010403088800404","01040300404",1,4,3,8,88,4,4,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,1,2,2,2,2,2,2,2,2,,,,,,,,,,
"010403088800404","01040300404",1,4,3,8,88,4,4,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,1,1,2,2,2,2,2,2,2,2,,,,,,,,,,
"010403088800404","01040300404",1,4,3,8,88,4,4,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010403088800404","01040300404",1,4,3,8,88,4,4,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010403088800404","01040300404",1,4,3,8,88,4,4,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010403088800404","01040300404",1,4,3,8,88,4,4,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010403088800404","01040300404",1,4,3,8,88,4,4,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010404088800103","01040400103",1,4,4,8,88,1,3,1,"Road/Bridge: Construction & Maintenance",,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"010404088800103","01040400103",1,4,4,8,88,1,3,2,"Primary School: Construction/Maintenance",,2,1,1,1,1,2,2,2,2,2,2,2,1,1,35800,0,,,1,2,2,,2
"010404088800103","01040400103",1,4,4,8,88,1,3,3,"Secondary School: Construction/Maintenance",,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"010404088800103","01040400103",1,4,4,8,88,1,3,4,"Health Center/Clinic/Post: Construction & Maintenance",,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"010404088800103","01040400103",1,4,4,8,88,1,3,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,,,,1,2,2,,2
"010404088800103","01040400103",1,4,4,8,88,1,3,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"010404088800103","01040400103",1,4,4,8,88,1,3,7,"Grain Mill: Construction/ Maintenance/Improvement",,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"010404088800103","01040400103",1,4,4,8,88,1,3,8,"Public Transportation: Initiation/Improvement",,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"010404088800103","01040400103",1,4,4,8,88,1,3,9,"Agricultural/Fishery/ Livestock Extension Services",,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"010404088800103","01040400103",1,4,4,8,88,1,3,10,"Law Enforcement: Initiation/ Improvement",,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"010404088800103","01040400103",1,4,4,8,88,1,3,11,"Other (Specify)",,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"010405088800701","01040500701",1,4,5,8,88,7,1,1,"Road/Bridge: Construction & Maintenance",,1,1,1,1,1,2,1,1,2,2,2,2,1,1,0,,,,1,2,2,,2
"010405088800701","01040500701",1,4,5,8,88,7,1,2,"Primary School: Construction/Maintenance",,1,1,1,1,1,1,1,1,2,2,2,2,1,1,375480,135360,1,,1,1,2,,2
"010405088800701","01040500701",1,4,5,8,88,7,1,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010405088800701","01040500701",1,4,5,8,88,7,1,4,"Health Center/Clinic/Post: Construction & Maintenance",,1,1,1,1,1,1,1,1,2,2,2,2,1,3,,,,,,,,,
"010405088800701","01040500701",1,4,5,8,88,7,1,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,1,1,1,1,2,2,2,2,1,1,7650,7650,1,,1,1,2,,2
"010405088800701","01040500701",1,4,5,8,88,7,1,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,,1,,1,2,2,,2
"010405088800701","01040500701",1,4,5,8,88,7,1,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"010405088800701","01040500701",1,4,5,8,88,7,1,8,"Public Transportation: Initiation/Improvement",,1,1,1,2,,,,,,,,,,,,,,,,,,,
"010405088800701","01040500701",1,4,5,8,88,7,1,9,"Agricultural/Fishery/ Livestock Extension Services",,1,1,1,1,2,2,1,1,2,2,2,2,1,3,,,,,,,,,
