"ea_id2","ea_id","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs4q01","cs4q02_1","cs4q03","cs4q04_1","cs4q04_2","cs4q04_3","cs4q04_4","cs4q04_5","cs4q04_6","cs4q04_7","cs4q04_8","cs4q04_9","cs4q04_10","cs4q04_11","cs4q04_12","cs4q05_1","cs4q05_2","cs4q05_3","cs4q05_4","cs4q05_5","cs4q05_6","cs4q05_7","cs4q05_8","cs4q05_9","cs4q05_10","cs4q05_11","cs4q05_12","cs4q06","cs4q07_a","cs4q07_b","cs4q08","cs4q09","cs4q10","cs4q11","cs4q12_a","cs4q12_b1","cs4q13","cs4q14","cs4q15","cs4q16","cs4q17","cs4q18","cs4q19","cs4q20","cs4q21","cs4q22","cs4q23","cs4q24","cs4q25","cs4q26","cs4q27","cs4q28","cs4q29","cs4q30","cs4q31","cs4q32","cs4q33","cs4q34","cs4q34_oth","cs4q35","cs4q36","cs4q37","cs4q38","cs4q39","cs4q40","cs4q40_oth","cs4q41","cs4q42","cs4q43","cs4q44_a","cs4q44_b","cs4q44_c","cs4q44_d","cs4q44_e","cs4q44_f","cs4q44_oth","cs4q45","cs4q46","cs4q47","cs4q48","cs4q49","cs4q50","cs4q51","csdq52","csdq53","csdq54","csdq55","csdq56","csdq57","csdq58","csdq59"
"070405010100603","07040500603",7,4,5,1,1,6,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,,,2,"Hawassa",64,30,1,,,,18,3,0,1,1,0,1,6,0,4,0,1,,2,,,,,,1,1,1,,1,,2,,1,1,1,2,1,1,2,,1,,1,,1,4,1500,1,,1,,1,,2,64
"070406088801903","07040601903",7,4,6,8,88,19,3,4,4,1,13,,,,,,,,,,,,13,,,,,,,,,,,,6,1,3,2,6,7,2,"HAWASA",84,50,2,6,,,3,0,2,2,2,6,1,0,0,0,0,2,6,1,,1,2,,1,2,,,6,1,,1,0,2,,,,,,,,2,6,2,6,2,,,2,4,2,6,2,84,2,84
"070409088801103","07040901103",7,4,9,8,88,11,3,2,42,2,5,,,,,,,,,,,,5,,,,,,,,,,,,42,5,2,2,19,30,2,"HAWASA",194,85,2,17,,,11,0,3,2,2,9,2,0,0,0,0,2,17,1,2,1,1,,2,2,,,17,1,,2,,2,,,,,,,,,,,,,,,2,19,1,,2,,2,194
"070410010100105","07041000105",7,4,10,1,1,1,5,3,7,1,13,,,,,,,,,,,,13,,,,,,,,,,,,0,20,2,1,,,2,"HAWASA",34,17,1,,,,11,1,0,1,1,0,1,4,0,1,0,1,,1,,1,1,,1,1,1,1,,1,,1,0,2,,,,,,,,1,,1,,1,20,9800,2,38,1,,1,,2,38
"070412088800908","07041200908",7,4,12,8,88,9,8,3,17,1,13,,,,,,,,,,,,13,,,,,,,,,,,,3,10,2,2,9,14,2,"HAWASA",27,14,1,,,,19,1,1,2,2,4,1,0,0,0,0,2,,1,,1,1,,2,2,,,8,1,,1,0,2,,,,,,,,2,12,2,12,2,,,2,30,1,4,2,,2,30
"070417088800202","07041700202",7,4,17,8,88,2,2,3,17,2,0,,,,,,,,,,,,3,,,,,,,,,,,,17,0,,2,17,5,2,"HAWASA",77,45,1,,,,3,0,5,2,2,17,1,0,0,0,0,2,17,2,6,2,1,,1,2,,,17,1,,2,,2,,,,,,,,2,17,2,17,2,,,2,17,2,17,2,17,2,77
"070501088800907","07050100907",7,5,1,8,88,9,7,2,18,2,13,,,,,,,,,,,,13,,,,,,,,,,,,18,38,2,2,18,40,2,"DILA",18,56,2,18,,,18,0,10,1,2,8,1,0,0,0,0,2,18,1,,1,1,,2,2,,,18,1,,2,,2,,,,,,,,2,18,2,18,2,,,2,18,2,18,2,18,2,18
"070502088801705","07050201705",7,5,2,8,88,17,5,3,25,2,0,,,,,,,,,,,,0,,,,,,,,,,,,25,8,1,2,25,60,2,"DILA",61,77,2,25,,,8,0,0,2,2,25,1,0,0,0,0,1,,1,,1,1,,2,1,2,,61,1,,2,,1,1,2,2,1,2,2,,2,25,2,25,2,,,2,25,2,25,2,25,2,154
"070503088802201","07050302201",7,5,3,8,88,22,1,3,17,2,0,,,,,,,,,,,,3,,,,,,,,,,,,3,4,2,2,3,15,2,"DILA",65,45,2,3,,,13,0,0,2,2,3,1,0,0,0,0,2,3,1,,1,1,,2,2,,,3,1,,1,0,1,1,2,2,1,1,2,,2,3,2,3,2,,,2,29,1,,2,3,2,65
"070505088800304","07050500304",7,5,5,8,88,3,4,3,5,1,13,,,,,,,,,,,,13,,,,,,,,,,,,5,30,2,2,7,7,2,"DILA",5,5,2,5,,,6,0,0,1,1,5,1,1,1,0,0,1,,1,,1,,,1,1,2,,5,1,,1,0,1,,,,,,,,2,5,1,,2,,,2,5,1,,2,5,2,5
"070506088801303","07050601303",7,5,6,8,88,13,3,4,15,2,1,2,3,4,5,6,7,8,,,,,1,2,3,4,5,6,7,8,,,,,15,12,2,2,15,20,2,"DILA",80,55,1,,,,7,1,0,1,1,0,1,0,0,0,0,1,,1,,1,1,,1,1,1,1,,1,,1,0,2,,,,,,,,2,15,2,15,1,40,2400,2,80,2,15,2,15,2,80
"070601010100207","07060100207",7,6,1,1,1,2,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,3,1,,,2,"""  Sodo""",29,11,1,,,,9,1,0,2,1,3,1,1,0,0,0,1,,2,,,,,,2,,,3,2,,1,0,2,,,,,,,,2,1,2,2,1,20,2500,2,29,1,,2,29,2,29
"070602088801501","07060201501",7,6,2,8,88,15,1,4,5,2,13,,,,,,,,,,,,1,,,,,,,,,,,,5,30,1,2,5,15,2,"BODIT",5,15,2,5,,,5,0,0,1,2,5,1,0,0,0,0,2,5,1,,1,1,,2,2,,,3,1,,1,0,2,,,,,,,,2,5,1,,1,30,1000,2,5,1,,2,5,2,5
"070603010100103","07060300103",7,6,3,1,1,1,3,4,0,1,13,,,,,,,,,,,,2,,,,,,,,,,,,0,15,2,1,,,2,"SODO",26,15,1,,,,6,1,0,1,1,0,1,0,0,2,0,1,,1,,1,1,,1,1,1,1,,1,,1,0,1,1,2,2,2,1,2,,1,,1,,1,50,4000,2,26,1,,2,26,2,26
"070605088800601","07060500601",7,6,5,8,88,6,1,4,3,1,13,,,,,,,,,,,,1,,,,,,,,,,,,7,65,1,2,7,5,2,"SODO",7,5,2,7,,,3,,3,1,2,7,1,0,0,0,0,2,7,1,,1,1,,2,2,,,7,1,,1,0,2,,,,,,,,2,7,1,,1,400,8000,2,7,1,,2,7,2,7
"070607088800601","07060700601",7,6,7,8,88,6,1,4,37,1,13,,,,,,,,,,,,13,,,,,,,,,,,,9,6,2,2,9,14,2,"SODO",37,25,2,9,,,9,0,0,1,1,1,1,0,0,0,0,1,,1,,1,1,,1,2,,,3,1,,1,0,2,,,,,,,,2,9,1,,1,100,2000,2,37,1,,2,9,2,37
"070610088800902","07061000902",7,6,10,8,88,9,2,4,102,1,13,,,,,,,,,,,,13,,,,,,,,,,,,16,4,2,2,16,100,2,"SODO",102,150,2,16,,,14,0,0,1,2,16,1,0,0,0,0,1,,1,,1,1,,2,2,,,16,1,,1,0,2,,,,,,,,2,55,2,16,1,500,4000,2,102,2,16,2,102,2,102
"070613010100335","07061300335",7,6,13,1,1,3,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,600,3,1,,,1,,,,1,,,,3,0,0,1,1,3,1,0,0,1,0,1,,2,,,,,,2,,,2,3,,1,0,2,,,,,,,,2,1,2,2,1,200,4000,1,,1,,1,,1,
"070702088802904","07070202904",7,7,2,8,88,29,4,4,32,2,5,6,,,,,,,,,,,5,6,,,,,,,,,,,15,4,3,2,15,0,2,"JINKA",32,8,2,15,,,6,0,0,2,2,15,1,0,0,0,0,2,15,1,,1,1,,2,2,,,15,1,,2,,2,,,,,,,,2,32,2,15,2,,,2,15,2,15,2,32,2,32
"070703088802101","07070302101",7,7,3,8,88,21,1,4,85,2,0,,,,,,,,,,,,0,,,,,,,,,,,,6,4,3,2,6,50,2,"JINKA",85,150,2,6,,,2,0,0,1,2,6,1,0,0,0,0,2,6,1,,2,1,,2,2,,,6,1,,1,0,2,,,,,,,,2,24,2,6,2,,,2,6,1,,2,,2,85
"070706010100103","07070600103",7,7,6,1,1,1,3,3,1,1,13,,,,,,,,,,,,13,,,,,,,,,,,,0,0,,1,,,2,"JINKA",200,97,1,,,,5,2,0,1,2,0,1,0,0,0,0,1,,,,,,,,1,1,1,,1,,1,0,1,1,1,1,1,1,,,2,200,1,,2,,,2,200,1,,2,200,2,200
"070801088800401","07080100401",7,8,1,8,88,4,1,3,63,2,4,5,6,7,,,,,,,,,4,5,6,7,,,,,,,,,16,3,3,2,16,20,2,"MASHA",16,20,1,16,,,5,0,0,1,1,0,1,0,0,1,0,1,,1,,1,1,,1,1,1,1,,1,,2,,2,,,,,,,,2,20,1,,2,,,2,105,2,16,2,16,2,16
"070803088800206","07080300206",7,8,3,8,88,2,6,2,59,1,13,,,,,,,,,,,,13,,,,,,,,,,,,9,21,2,2,9,5,2,"MASHA",78,100,1,,,,16,4,0,2,1,0,1,0,0,0,0,1,0,1,,1,1,,2,1,1,,0,1,,1,0,2,,,,,,,,2,9,1,,2,,,2,9,1,,2,9,2,9
"070803088801501","07080301501",7,8,3,8,88,15,1,2,45,1,13,,,,,,,,,,,,13,,,,,,,,,,,,5,18,2,2,5,10,2,"MACHA",92,100,1,5,,,4,3,0,2,1,5,1,0,0,0,0,1,,1,,1,1,,2,2,,,5,1,,1,0,2,,,,,,,,2,5,1,,2,,,2,5,1,,2,5,2,5
"070902088800503","07090200503",7,9,2,8,88,5,3,4,0,2,13,,,,,,,,,,,,0,,,,,,,,,,,,0,0,,2,20,20,2,"BONGA",80,120,1,,,,9,0,0,2,2,10,2,0,0,0,0,1,10,1,,1,4,,2,2,,,10,1,,2,,2,,,,,,,,2,20,1,,2,,,2,20,1,,2,20,2,80
"070905088800303","07090500303",7,9,5,8,88,3,3,4,67,2,0,,,,,,,,,,,,0,,,,,,,,,,,,67,30,3,2,7,50,2,"BONGA",67,50,1,7,,,2,0,2,2,2,7,1,0,0,0,0,2,7,1,,1,1,,2,2,,,7,1,,1,0,2,,,,,,,,2,67,2,7,2,,,2,67,1,,2,67,2,67
"070906010100104","07090600104",7,9,6,1,1,1,4,3,45,1,4,5,6,7,,,,,,,,,13,,,,,,,,,,,,45,20,3,1,,,2,"BONGA",45,50,1,,,,6,1,0,2,2,0,1,1,0,0,0,1,,2,3,1,1,,2,1,1,2,,1,,1,0,1,1,1,2,1,1,2,,2,45,1,,1,12,2500,2,45,1,,2,45,2,155
"070907088801501","07090701501",7,9,7,8,88,15,1,4,68,2,0,,,,,,,,,,,,5,6,,,,,,,,,,,68,40,3,2,36,40,2,"BONGA",68,50,1,,,,2,0,0,2,2,6,2,0,0,0,0,2,12,1,,1,1,,2,2,,,12,1,,1,0,2,,,,,,,,2,68,1,,2,,,2,68,2,36,2,68,2,178
"070909088800601","07090900601",7,9,9,8,88,6,1,3,11,1,13,,,,,,,,,,,,13,,,,,,,,,,,,14,12,2,2,31,25,2,"BONGA",70,40,2,14,,,4,0,0,2,2,7,2,0,0,0,0,2,7,1,,2,1,,2,2,,,14,1,,1,0,2,,,,,,,,2,14,2,31,2,,,2,31,1,,2,14,2,31
"071001088800403","07100100403",7,10,1,8,88,4,3,4,282,2,0,,,,,,,,,,,,0,,,,,,,,,,,,142,42,2,2,60,100,2,"ARBA MINCH",392,208,1,9,,,5,0,15,2,2,36,2,0,0,0,0,2,18,1,,1,1,,2,2,,,18,1,,2,,2,,,,,,,,2,60,2,18,2,,,2,145,1,18,2,60,2,392
"071003088801001","07100301001",7,10,3,8,88,10,1,4,62,2,2,,,,,,,,,,,,2,,,,,,,,,,,,27,10,3,2,27,20,2,"ARBA MINCH",194,107,2,8,,,10,0,0,2,2,8,2,0,0,0,0,1,,1,,1,1,,2,2,,,8,1,,1,0,1,1,2,1,2,2,2,,2,27,2,27,2,,,2,62,2,27,2,62,2,62
"071006088802401","07100602401",7,10,6,8,88,24,1,4,12,2,0,,,,,,,,,,,,0,,,,,,,,,,,,12,16,3,2,34,10,2,"ARBA MINCH",34,10,1,9,,,4,0,0.5,1,2,12,1,0,0,0,0,2,1.5,1,,2,1,,2,2,,,12,1,,1,0,2,,,,,,,,2,34,1,,1,999,2000,2,34,1,,2,34,2,34
"071008088800105","07100800105",7,10,8,8,88,1,5,3,40,1,13,,,,,,,,,,,,13,,,,,,,,,,,,0,2,3,1,,,2,"ARBA MINCH",48,30,1,,,,12,0,0,2,1,0,1,0,0,0,0,2,15,,,,,,,,,,,1,,2,,1,1,1,2,2,2,1,,2,15,1,,1,65,3800,2,48,1,,2,15,2,48
"071009088801703","07100901703",7,10,9,8,88,17,3,4,117,2,13,,,,,,,,,,,,13,,,,,,,,,,,,24,2,3,2,24,0,2,"ARBA MINCH",249,100,2,4,,,4,0,0,2,2,4,2,0,0,0,0,2,24,1,,1,1,,2,2,,,4,1,,2,,2,,,,,,,,2,24,2,24,2,,,2,117,2,24,2,117,2,117
"071012088802901","07101202901",7,10,12,8,88,29,1,4,36,2,13,,,,,,,,,,,,13,,,,,,,,,,,,12,1,3,2,36,20,2,"KAMBA",126,80,1,,,,7,0,0,1,2,12,1,0,0,0,0,2,12,1,,2,1,,1,2,,,12,1,,2,,2,,,,,,,,2,36,2,36,2,,,2,126,1,,2,36,2,126
"071016010100109","07101600109",7,10,16,1,1,1,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,300,3,1,,,1,,,,1,,,,2,1,3,1,1,4,1,1,0,0,0,1,,2,,,,,,2,,,4,1,,1,70,1,1,1,1,1,1,2,,1,,2,3,1,10,3000,2,3,2,3,2,3,2,5
"071101088800201","07110100201",7,11,1,8,88,2,1,4,56,2,0,,,,,,,,,,,,5,,,,,,,,,,,,30,2,2,2,36,4,2,"MIZAN TEFERI",56,25,2,30,,,8,2,0,2,2,23,1,0,0,0,0,1,,1,,1,1,,2,2,,,23,1,,1,0,2,,,,,,,,2,36,1,,2,,,2,36,1,,2,36,2,36
"071103088801302","07110301302",7,11,3,8,88,13,2,4,25,2,0,,,,,,,,,,,,5,,,,,,,,,,,,11,1,2,2,11,30,2,"MIZAN",25,44,1,20,,,9,0,0,2,2,4,1,0,0,0,0,2,4,1,,1,1,,2,2,,,4,1,,1,0,2,,,,,,,,2,11,1,,2,,,2,11,2,11,2,11,2,25
"071104010100302","07110400302",7,11,4,1,1,3,2,2,0,1,13,,,,,,,,,,,,13,,,,,,,,,,,,0,30,3,1,,,2,"MIZAN TEFERI",5,25,2,2,,,4,0,0,2,2,3,1,0,0,1,0,1,,2,2,2,1,,1,2,,,2,1,,1,0,1,1,1,1,1,1,2,,2,1,2,2,1,160,3500,2,52,2,2,1,1,2,52
"071104088801603","07110401603",7,11,4,8,88,16,3,4,17,2,4,,,,,,,,,,,,6,,,,,,,,,,,,24,10,3,2,24,20,2,"MIZAN TEFERI",75,45,2,17,,,14,0,0,1,2,17,1,0,0,0,0,2,4,1,,1,1,,2,2,,,4,1,,1,0,1,1,2,2,1,1,2,,2,24,1,,2,,,2,75,2,24,2,24,2,75
"071105088802003","07110502003",7,11,5,8,88,20,3,4,16,1,13,,,,,,,,,,,,13,,,,,,,,,,,,18,10,2,2,18,18,1,,,,1,5,,,8,0,2,2,2,6,2,0,0,0,0,1,,1,,1,1,,2,1,1,1,,1,,1,0,1,1,2,2,1,2,,,2,39,2,18,2,,,2,90,1,,2,,2,
"071108088800501","07110800501",7,11,8,8,88,5,1,4,78,1,0,,,,,,,,,,,,13,,,,,,,,,,,,41,1,2,2,3,0,2,"MIZAN",100,100,2,3,,,0,0,0,1,2,3,2,0,0,0,0,2,3,1,,1,1,,2,2,,,3,1,,1,0,2,,,,,,,,2,100,1,,2,,,2,100,2,3,2,100,2,100
"071111010100401","07111100401",7,11,11,1,1,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,,,1,,,,2,3,,,8,2,0,2,1,4,1,1,0,0,0,2,3,1,,,,,,2,,,4,1,,1,100,2,,,,,,,,2,3,2,4,1,7,2500,2,3,2,3,2,0,2,3
"071201088800102","07120100102",7,12,1,8,88,1,2,2,3,1,13,,,,,,,,,,,,13,,,,,,,,,,,,3,10,2,2,1,0,2,"AWASA",335,190,1,,,,0,10,0,2,1,1.20000004768372,1,0,0,0,0,2,1,1,,1,1,,2,2,,,0.5,1,,1,0,2,,,,,,,,2,1,1,,2,,,2,110,1,,2,1,2,110
"071201088801602","07120101602",7,12,1,8,88,16,2,2,27,1,13,,,,,,,,,,,,13,,,,,,,,,,,,5,5,3,2,27,20,2,"AWASA",362,221,1,,,,1,0,0,2,1,7,1,0,0,0,0,2,7,1,,1,1,,2,2,,,7,1,,2,,2,,,,,,,,2,27,1,,2,,,2,130,2,5,2,27,2,130
"071201088802802","07120102802",7,12,1,8,88,28,2,4,47,2,0,,,,,,,,,,,,13,,,,,,,,,,,,20,5,3,2,47,20,2,"AWASA",409,261,1,,,,1,1,3,2,1,3,1,0,0,0,0,2,3,1,,1,1,,2,1,2,,3,1,,2,,2,,,,,,,,2,47,1,,2,,,2,162,1,,2,47,2,162
"071301088801301","07130101301",7,13,1,8,88,13,1,4,67,2,0,,,,,,,,,,,,0,,,,,,,,,,,,2,4,3,1,2,20,2,"SEGEN /KEYATE",123,115,1,2,,,5,1,50,1,2,2,1,1,0,0,0,1,2,1,80,1,1,,2,2,,,2,1,,1,0,2,,,,,,,,2,2,1,,1,999,4000,2,2,1,,2,,2,192
"071301088802505","07130102505",7,13,1,8,88,25,5,2,71,1,0,,,,,,,,,,,,0,,,,,,,,,,,,6,7,3,2,6,20,2,"SEGEN/KEYATE",133,115,1,6,,,10,0,3,1,2,6,2,1,0,0,0,1,,1,,1,1,,2,2,,,6,1,,1,0,2,,,,,,,,2,6,2,6,1,700,5000,2,6,2,6,2,102,2,102
"071401088800402","07140100402",7,14,1,8,88,4,2,4,40,1,13,,,,,,,,,,,,13,,,,,,,,,,,,13,6,3,2,131,40,2,"GUMAYD/SEGEN HZBOCH",13,20,1,,,,5,0,0,2,2,5,2,0,0,0,0,1,,1,,1,1,,2,1,2,,13,1,,2,,2,,,,,,,,2,13,1,13,2,,,2,13,1,,2,13,2,13
"071401088801303","07140101303",7,14,1,8,88,13,3,4,156,2,0,,,,,,,,,,,,0,,,,,,,,,,,,10,1,3,1,,,2,"SEGEN/KEYATE",95,161,1,9.5,,,5,2,2,1,2,9.5,1,0,0,0,0,2,9.5,1,,1,1,,1,2,,,9.5,1,,1,0,2,,,,,,,,2,10,2,10,2,,,2,10,2,10,2,10,2,253
"071501088800704","07150100704",7,15,1,8,88,7,4,3,21,2,0,,,,,,,,,,,,3,6,10,13,,,,,,,,,18,4,3,2,30,15,2,"SEGEN",18,15,2,18,2,18,7,2,0,2,2,18,1,0,0,0,0,1,,1,,1,1,,2,2,,,12,1,,1,0,2,,,,,,,,2,18,2,30,2,,,2,30,1,,2,,2,18
"071501088802609","07150102609",7,15,1,8,88,26,9,2,10,1,13,,,,,,,,,,,,13,,,,,,,,,,,,10,10,2,2,10,10,2,"SEGEN HEZBOCH",49,30,2,10,,,36,0,0,2,2,10,1,0,0,0,0,1,,1,,1,1,,2,2,,,10,1,,2,,2,,,,,,,,2,10,1,,2,,,2,10,1,,2,10,2,10
"071501088804404","07150104404",7,15,1,8,88,44,4,2,15,2,13,,,,,,,,,,,,13,,,,,,,,,,,,15,25,3,2,15,0,2,"KARAT",15,30,2,15,2,15,5,0,0,2,2,15,1,0,0,0,0,1,,1,,1,1,,2,1,2,,15,1,,1,0,2,,,,,,,,2,15,2,15,1,82,6000,2,15,1,,2,,2,15
"071601088800803","07160100803",7,16,1,8,88,8,3,4,4,1,0,,,,,,,,,,,,0,,,,,,,,,,,,7,4,3,2,7,5,2,"GUMAIDE",55,30,2,7,,,3,0,0,2,2,9,1,0,0,0,0,1,,1,,1,1,,2,2,,,9,1,,1,0,2,,,,,,,,2,7,2,7,2,,,2,7,2,7,2,7,2,7
"071601088801705","07160101705",7,16,1,8,88,17,5,4,7,1,13,,,,,,,,,,,,13,,,,,,,,,,,,7,10,3,2,7,10,2,"GUMAYIDE/SEGEN",55,30,1,,,,12,0,0,2,2,7,1,0,0,0,0,1,,1,,1,1,,2,2,,,7,1,,2,,2,,,,,,,,2,7,1,,1,50,150,2,7,1,,2,,2,7
"071701088800103","07170100103",7,17,1,8,88,1,3,4,106,2,3,4,,,,,,,,,,,3,4,5,,,,,,,,,,21,1,3,2,88,150,2,"TARCHA",24,40,2,21,,,8,0,0,2,2,3,2,0,0,0,0,2,5,1,,1,1,,2,2,,,24,1,,2,,2,,,,,,,,2,24,2,88,2,,,2,24,2,5,2,24,2,171
"071702020100104","07170200104",7,17,2,2,1,1,4,3,140,1,13,,,,,,,,,,,,13,,,,,,,,,,,,0,10,2,1,,,2,"TARCHA",17,10,1,,,,5,0,2,2,1,3,1,0,0,0,0,1,,1,,,,,,1,1,1,,1,,2,,1,1,1,1,1,1,2,,1,,1,,1,999,6500,2,17,1,,1,,2,148
"071702088800803","07170200803",7,17,2,8,88,8,3,4,165,1,13,,,,,,,,,,,,13,,,,,,,,,,,,7,11,2,2,12,10,2,"TARCHA",7,10,1,,,,5,0,0,2,2,7,1,0,0,0,0,1,,1,,1,1,,2,2,,,7,1,,2,,2,,,,,,,,2,7,2,12,1,300,5000,1,,1,,1,,2,165
"071703088801401","07170301401",7,17,3,8,88,14,1,3,10,1,13,,,,,,,,,,,,13,,,,,,,,,,,,24,7,2,2,24,20,2,"TARCHA",60,40,1,,,,5,0,0,2,2,2,2,0,0,0,0,1,,1,,1,1,,2,2,,,24,1,,2,,2,,,,,,,,2,24,2,24,1,999,8000,2,60,2,24,2,24,2,117
"071704088802501","07170402501",7,17,4,8,88,25,1,4,130,1,13,,,,,,,,,,,,13,,,,,,,,,,,,12,10,2,2,36,60,2,"TARCHA",47,30,1,,,,5,0,0,2,2,13,1,1,0,0,0,1,,1,,1,1,,2,2,,,12,1,,1,0,2,,,,,,,,2,12,1,,2,,,2,47,1,,2,12,2,130
"071801088800101","07180100101",7,18,1,8,88,1,1,4,206,2,13,,,,,,,,,,,,13,,,,,,,,,,,,66,45,2,2,18,0,2,"ARBA MINCH",316,107,1,,,,7,1,0.5,1,2,12,1,0,0,0,0,2,12,1,,1,1,,2,2,,,0.5,1,,2,,2,,,,,,,,2,60,1,,2,,,2,152,2,18,2,60,2,402
"071801088801001","07180101001",7,18,1,8,88,10,1,4,200,1,13,,,,,,,,,,,,13,,,,,,,,,,,,200,42,2,2,12,0,2,"ARBA MINCH",310,108,1,3,,,3,0,3,2,2,6,1,0,0,0,0,2,12,1,,1,1,,2,2,,,12,1,,2,,2,,,,,,,,2,12,2,12,2,,,2,67,2,12,2,197,2,197
"071801088802302","07180102302",7,18,1,8,88,23,2,4,100,1,0,,,,,,,,,,,,0,,,,,,,,,,,,10,1,3,2,10,15,2,"LASELA",10,25,1,,,,5,0,0,2,2,10,1,0,0,0,0,1,,1,,1,1,,2,2,,,10,1,,2,,2,,,,,,,,2,10,2,10,2,,,2,65,1,,2,15,2,65
"071901088800701","07190100701",7,19,1,8,88,7,1,4,0,2,2,3,4,5,,,,,,,,,3,4,5,6,,,,,,,,,15,2,3,2,29,20,2,"AMEYA",29,15,2,15,,,6,0,0,2,2,15,1,0,0,0,0,2,15,1,,2,1,,2,2,,,15,1,,2,,2,,,,,,,,2,68,2,29,2,,,2,68,2,29,2,29,2,183
"071901088802302","07190102302",7,19,1,8,88,23,2,3,112,1,4,5,6,7,,,,,,,,,1,6,,,,,,,,,,,3,2,3,2,3,0,2,"TARME",95,80,1,,,,5,0,4,2,2,3,1,0,0,0,0,1,,1,5,1,1,,1,2,,,2,1,,2,,2,,,,,,,,2,3,1,,1,999,5000,2,87,2,3,2,3,2,274
"072001088801203","07200101203",7,20,1,8,88,12,3,4,40,1,13,,,,,,,,,,,,13,,,,,,,,,,,,40,3,3,2,12,0,2,"WERABE KETEMA",40,15,2,12,,,0,90,0,1,2,3,1,0,0,0,0,2,3,1,,2,1,,1,2,,,3,1,,2,,2,,,,,,,,2,12,2,12,2,,,2,40,2,12,2,12,2,40
"072002088803802","07200203802",7,20,2,8,88,38,2,4,4,2,13,,,,,,,,,,,,13,,,,,,,,,,,,4,10,3,2,29,5,2,"WERABE",47,27,1,4,,,0,24,0,2,2,1,1,0,0,0,0,1,,1,,1,1,,2,2,1,1,,1,,1,0,1,1,2,1,1,1,,,2,4,2,22,2,,,2,29,1,,2,,2,47
"072005088800107","07200500107",7,20,5,8,88,1,7,3,12,1,13,,,,,,,,,,,,13,,,,,,,,,,,,0,10,3,1,,,2,"WERABE KETEMA",12,7,1,,,,2,5,0,1,1,6,1,0,0,2,0,1,,2,,,,,,1,2,,12,1,,1,0,1,1,2,2,2,2,,,1,,2,1,1,50,3500,2,1,1,,2,12,2,12
"072005088800604","07200500604",7,20,5,8,88,6,4,4,25,1,13,,,,,,,,,,,,13,,,,,,,,,,,,18,4,2,2,18,10,2,"WERABE KETEMA",25,17,2,18,,,0,25,0,1,1,0,1,0,0,0,0,1,,1,,1,1,,1,2,,,8,1,,1,0,1,1,2,2,2,1,2,,2,8,2,18,1,,,2,18,2,18,2,30,2,30
"072008088800805","07200800805",7,20,8,8,88,8,5,1,2,1,13,,,,,,,,,,,,13,,,,,,,,,,,,10,20,2,2,10,5,2,"WERABE",26,11,1,,,,0,22,0,2,2,10,1,0,0,0,0,2,10,1,,2,1,,2,1,2,,20,1,,1,0,2,,,,,,,,2,10,2,10,2,,,2,26,2,10,2,10,2,26
"072101088803003","07210103003",7,21,1,8,88,30,3,3,10,1,13,,,,,,,,,,,,13,,,,,,,,,,,,10,50,1,2,10,10,2,"HALABA KLICHO",10,10,1,10,,,1,3,2,2,2,10,1,,,,,2,10,1,,1,1,,2,2,,,10,1,,2,,2,,,,,,,,2,10,2,10,1,999,5000,2,10,1,,2,10,2,85
"072101088806202","07210106202",7,21,1,8,88,62,2,1,0,1,13,,,,,,,,,,,,13,,,,,,,,,,,,2,75,1,2,2,5,2,"HALABA KELITO",2,5,1,,,,0,6,1,1,1,4,1,,,,,2,2,1,1,1,1,,1,2,,,2,1,,2,,2,,,,,,,,2,2,1,,2,,,2,2,1,,2,2,2,60
"072219010100115","07221900115",7,22,19,1,1,1,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,2,1,,,1,,,,1,,,,6,1,1,1,1,1,1,0,0,3,3,1,,2,,,,,,1,1,1,,1,,2,,2,,,,,,,,2,1,2,1,1,2,2000,2,1,1,,2,250,2,1
"072219010100219","07221900219",7,22,19,1,1,2,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,1,,,1,,,,2,1,,,1,0,1,1,1,1,1,0,0,1,0,1,,2,,,,,,2,,,1,1,,2,,2,,,,,,,,1,,1,,1,2,1500,1,,1,,2,150,1,
"072219010100401","07221900401",7,22,19,1,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,2,1,,,1,,,,1,,,,2,0,0,1,1,0,1,0,0,1,0,1,,2,,,,,,2,,,1,1,,2,,2,,,,,,,,1,,1,,1,2,2000,1,,1,,2,300,2,1
