"ea_id2","ea_id","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs2q01","cs2q02","cs2q03","cs2q04","cs2q05_a","cs2q05_b","cs2q05_oth","cs2q06","cs2q07","cs2q07_oth"
"010501088800105","01050100105",1,5,1,8,88,1,5,3,"**CONFIDENTIAL**",1,53,3,,,18,3,
"010501020100105","01050100105",1,5,1,2,1,1,5,3,"**CONFIDENTIAL**",1,29,6,,,4,5,
"010501020100105","01050100105",1,5,1,2,1,1,5,4,"**CONFIDENTIAL**",1,27,11,,,1,5,
"010501088800105","01050100105",1,5,1,8,88,1,5,4,"**CONFIDENTIAL**",1,26,7,,,4,5,
"010501088800105","01050100105",1,5,1,8,88,1,5,5,"**CONFIDENTIAL**",1,31,6,,,8,6,
"010502088800201","01050200201",1,5,2,8,88,2,1,1,"**CONFIDENTIAL**",1,32,6,,,4,6,
"010502088800201","01050200201",1,5,2,8,88,2,1,2,"**CONFIDENTIAL**",1,48,1,,,36,3,
"010502088800201","01050200201",1,5,2,8,88,2,1,3,"**CONFIDENTIAL**",1,29,7,,,2,6,
"010502088800201","01050200201",1,5,2,8,88,2,1,4,"**CONFIDENTIAL**",1,35,4,,,5,6,
"010502088800712","01050200712",1,5,2,8,88,7,12,1,"**CONFIDENTIAL**",1,24,1,,,2,6,
"010502088800712","01050200712",1,5,2,8,88,7,12,2,"**CONFIDENTIAL**",1,25,6,,,2,6,
"010502088800712","01050200712",1,5,2,8,88,7,12,3,"**CONFIDENTIAL**",1,27,5,,,4,6,
"010502088800712","01050200712",1,5,2,8,88,7,12,4,"**CONFIDENTIAL**",1,27,7,,,4,6,
"010502088800712","01050200712",1,5,2,8,88,7,12,5,"**CONFIDENTIAL**",1,46,3,,,46,2,
"010502088801503","01050201503",1,5,2,8,88,15,3,1,"**CONFIDENTIAL**",1,36,4,2,,16,6,
"010502088801503","01050201503",1,5,2,8,88,15,3,2,"**CONFIDENTIAL**",1,42,1,,,42,5,
"010502088801503","01050201503",1,5,2,8,88,15,3,3,"**CONFIDENTIAL**",1,23,6,,,1,6,
"010502088801503","01050201503",1,5,2,8,88,15,3,4,"**CONFIDENTIAL**",1,53,2,,,53,4,
"010502088801503","01050201503",1,5,2,8,88,15,3,5,"**CONFIDENTIAL**",1,25,7,,,2,6,
"010503088801501","01050301501",1,5,3,8,88,15,1,1,"**CONFIDENTIAL**",1,40,1,,,28,3,
"010503088801501","01050301501",1,5,3,8,88,15,1,2,"**CONFIDENTIAL**",1,34,6,,,2,6,
"010503088801501","01050301501",1,5,3,8,88,15,1,3,"**CONFIDENTIAL**",1,38,4,,,5,6,
"010503088801501","01050301501",1,5,3,8,88,15,1,4,"**CONFIDENTIAL**",1,37,7,,,7,6,
"010503088802304","01050302304",1,5,3,8,88,23,4,1,"**CONFIDENTIAL**",1,45,1,,,27,2,
"010503088802304","01050302304",1,5,3,8,88,23,4,2,"**CONFIDENTIAL**",1,26,6,,,1,6,
"010503088802304","01050302304",1,5,3,8,88,23,4,3,"**CONFIDENTIAL**",2,20,7,,,1,6,
"010503088802304","01050302304",1,5,3,8,88,23,4,4,"**CONFIDENTIAL**",1,27,4,,,1,6,
"010503088802304","01050302304",1,5,3,8,88,23,4,5,"**CONFIDENTIAL**",1,63,3,,,46,1,
"010601010100224","01060100224",1,6,1,1,1,2,24,1,"**CONFIDENTIAL**",1,29,6,,,1,5,
"010601010100224","01060100224",1,6,1,1,1,2,24,2,"**CONFIDENTIAL**",1,53,2,,,5,3,
"010601010100224","01060100224",1,6,1,1,1,2,24,3,"**CONFIDENTIAL**",1,47,1,,,7,2,
"010601010100303","01060100303",1,6,1,1,1,3,3,1,"**CONFIDENTIAL**",1,45,1,,,12,5,
"010601010100303","01060100303",1,6,1,1,1,3,3,2,"**CONFIDENTIAL**",2,26,7,,,3,5,
"010601010100303","01060100303",1,6,1,1,1,3,3,3,"**CONFIDENTIAL**",1,60,3,,,37,2,
"010601010100303","01060100303",1,6,1,1,1,3,3,4,"**CONFIDENTIAL**",1,22,10,,,1,4,
"010601010100315","01060100315",1,6,1,1,1,3,15,1,"**CONFIDENTIAL**",1,31,1,,,1,5,
"010601010100315","01060100315",1,6,1,1,1,3,15,2,"**CONFIDENTIAL**",1,33,10,,,1,5,
"010601010100315","01060100315",1,6,1,1,1,3,15,3,"**CONFIDENTIAL**",2,50,2,,,30,2,
"010601010100423","01060100423",1,6,1,1,1,4,23,1,"**CONFIDENTIAL**",1,32,1,,,1,6,"diplom"
"010601010100423","01060100423",1,6,1,1,1,4,23,2,"**CONFIDENTIAL**",2,49,7,,,2,5,
"010601010100423","01060100423",1,6,1,1,1,4,23,3,"**CONFIDENTIAL**",1,35,10,,,12,4,
"010601010100532","01060100532",1,6,1,1,1,5,32,1,"**CONFIDENTIAL**",1,24,10,,,2,5,
"010601010100532","01060100532",1,6,1,1,1,5,32,2,"**CONFIDENTIAL**",2,19,6,,,1,5,
"010601010100532","01060100532",1,6,1,1,1,5,32,3,"**CONFIDENTIAL**",1,45,1,,,12,4,
"010601010103701","01060103701",1,6,1,1,1,37,1,1,"**CONFIDENTIAL**",2,46,1,,,1,3,
"010601010103701","01060103701",1,6,1,1,1,37,1,2,"**CONFIDENTIAL**",1,65,3,,,36,4,
"010601010103701","01060103701",1,6,1,1,1,37,1,3,"**CONFIDENTIAL**",1,46,10,,,46,3,
"010602010100113","01060200113",1,6,2,1,1,1,13,1,"**CONFIDENTIAL**",1,54,1,,,23,2,
"010602010100113","01060200113",1,6,2,1,1,1,13,2,"**CONFIDENTIAL**",2,28,11,,"""yekebele tsdat """,11,3,
"010602010100113","01060200113",1,6,2,1,1,1,13,3,"**CONFIDENTIAL**",1,52,10,,,24,4,
"010602010100519","01060200519",1,6,2,1,1,5,19,1,"**CONFIDENTIAL**",1,50,1,,,5,2,
"010602010100519","01060200519",1,6,2,1,1,5,19,2,"**CONFIDENTIAL**",1,25,6,,,1,5,
"010602010100519","01060200519",1,6,2,1,1,5,19,3,"**CONFIDENTIAL**",2,35,2,,,10,4,
"020102010100102","02010200102",2,1,2,1,1,1,2,1,"**CONFIDENTIAL**",1,31,1,,,31,5,
"020102010100102","02010200102",2,1,2,1,1,1,2,2,"**CONFIDENTIAL**",1,40,11,,,40,6,
"020102010100102","02010200102",2,1,2,1,1,1,2,3,"**CONFIDENTIAL**",1,45,3,,,45,1,
"020103088800102","02010300102",2,1,3,8,88,1,2,1,"**CONFIDENTIAL**",1,24,4,,,2,6,
"020103088800102","02010300102",2,1,3,8,88,1,2,2,"**CONFIDENTIAL**",1,36,7,,,8,6,
"020103088800102","02010300102",2,1,3,8,88,1,2,3,"**CONFIDENTIAL**",1,45,3,,,45,3,
"020103088800102","02010300102",2,1,3,8,88,1,2,4,"**CONFIDENTIAL**",1,30,1,,,30,2,
"020103088800102","02010300102",2,1,3,8,88,1,2,5,"**CONFIDENTIAL**",2,23,7,,,3,5,
"020103010100204","02010300204",2,1,3,1,1,2,4,1,"**CONFIDENTIAL**",1,28,2,,,28,4,
"020103010100204","02010300204",2,1,3,1,1,2,4,2,"**CONFIDENTIAL**",1,38,1,,,38,2,
"020103010100204","02010300204",2,1,3,1,1,2,4,3,"**CONFIDENTIAL**",1,60,3,,,60,1,
"020103010100204","02010300204",2,1,3,1,1,2,4,4,"**CONFIDENTIAL**",1,21,2,,,5,4,
"020103088800601","02010300601",2,1,3,8,88,6,1,1,"**CONFIDENTIAL**",1,32,1,,,32,2,
"020103088800601","02010300601",2,1,3,8,88,6,1,2,"**CONFIDENTIAL**",1,30,2,,,30,2,
"020103088800601","02010300601",2,1,3,8,88,6,1,3,"**CONFIDENTIAL**",1,40,3,,,40,1,
"020103088800601","02010300601",2,1,3,8,88,6,1,4,"**CONFIDENTIAL**",1,40,2,,,40,1,
"020103088800802","02010300802",2,1,3,8,88,8,2,1,"**CONFIDENTIAL**",1,38,1,,,38,2,
"020103088800802","02010300802",2,1,3,8,88,8,2,2,"**CONFIDENTIAL**",1,38,8,,,3,6,
"020103088800802","02010300802",2,1,3,8,88,8,2,3,"**CONFIDENTIAL**",1,54,3,,,54,1,
"020103088800802","02010300802",2,1,3,8,88,8,2,4,"**CONFIDENTIAL**",1,30,11,,,30,3,
"020103088800802","02010300802",2,1,3,8,88,8,2,5,"**CONFIDENTIAL**",2,24,8,,,24,5,
"020103088800802","02010300802",2,1,3,8,88,8,2,6,"**CONFIDENTIAL**",1,21,4,,,3,6,
"020104088800201","02010400201",2,1,4,8,88,2,1,1,"**CONFIDENTIAL**",1,34,6,,,12,6,
"020104088800201","02010400201",2,1,4,8,88,2,1,2,"**CONFIDENTIAL**",1,68,3,,,68,2,
"020104088800201","02010400201",2,1,4,8,88,2,1,3,"**CONFIDENTIAL**",1,25,2,,,25,1,
"020104088800201","02010400201",2,1,4,8,88,2,1,4,"**CONFIDENTIAL**",1,25,1,,,25,1,
"020104088800201","02010400201",2,1,4,8,88,2,1,5,"**CONFIDENTIAL**",1,40,9,,,40,1,
"020105088800404","02010500404",2,1,5,8,88,4,4,1,"**CONFIDENTIAL**",1,35,1,,,35,3,
"020105088800404","02010500404",2,1,5,8,88,4,4,2,"**CONFIDENTIAL**",1,20,3,,,20,4,
"020105088800404","02010500404",2,1,5,8,88,4,4,3,"**CONFIDENTIAL**",1,40,2,,,40,3,
"020105088801103","02010501103",2,1,5,8,88,11,3,1,"**CONFIDENTIAL**",1,28,1,,,28,2,
"020105088801103","02010501103",2,1,5,8,88,11,3,2,"**CONFIDENTIAL**",1,27,2,,,27,2,
"020105088801103","02010501103",2,1,5,8,88,11,3,3,"**CONFIDENTIAL**",1,21,5,,,21,5,
"020105088801103","02010501103",2,1,5,8,88,11,3,4,"**CONFIDENTIAL**",1,20,7,,,20,5,
"020106088800402","02010600402",2,1,6,8,88,4,2,1,"**CONFIDENTIAL**",1,40,1,,,40,2,
"020106088800402","02010600402",2,1,6,8,88,4,2,2,"**CONFIDENTIAL**",1,40,3,,,40,1,
"020106088800402","02010600402",2,1,6,8,88,4,2,3,"**CONFIDENTIAL**",1,25,7,,,25,5,
"020301030100101","02030100101",2,3,1,3,1,1,1,1,"**CONFIDENTIAL**",1,52,2,11,,52,2,
"020301030100101","02030100101",2,3,1,3,1,1,1,2,"**CONFIDENTIAL**",1,41,1,11,,41,3,
"020301030100101","02030100101",2,3,1,3,1,1,1,3,"**CONFIDENTIAL**",2,35,8,,,35,5,
"020301030100101","02030100101",2,3,1,3,1,1,1,4,"**CONFIDENTIAL**",1,45,2,,,45,1,
"020301030100101","02030100101",2,3,1,3,1,1,1,5,"**CONFIDENTIAL**",1,43,9,,,43,2,
"020302088800102","02030200102",2,3,2,8,88,1,2,1,"**CONFIDENTIAL**",1,35,1,,,3,5,
"020302088800102","02030200102",2,3,2,8,88,1,2,2,"**CONFIDENTIAL**",1,23,6,,,3,7,
"020302088800102","02030200102",2,3,2,8,88,1,2,3,"**CONFIDENTIAL**",1,28,4,,,7,6,
"020304088800601","02030400601",2,3,4,8,88,6,1,1,"**CONFIDENTIAL**",1,31,4,,,6,6,
"020304088800601","02030400601",2,3,4,8,88,6,1,2,"**CONFIDENTIAL**",1,48,1,,,48,2,
"020304088800601","02030400601",2,3,4,8,88,6,1,3,"**CONFIDENTIAL**",1,27,6,,,2,6,
"020304088800601","02030400601",2,3,4,8,88,6,1,4,"**CONFIDENTIAL**",1,26,2,,,26,2,
"020304088800601","02030400601",2,3,4,8,88,6,1,5,"**CONFIDENTIAL**",1,31,2,,,31,1,
"020304088800601","02030400601",2,3,4,8,88,6,1,6,"**CONFIDENTIAL**",1,36,8,,,20,2,
"020306088800601","02030600601",2,3,6,8,88,6,1,1,"**CONFIDENTIAL**",1,55,1,,,55,1,
"020306088800601","02030600601",2,3,6,8,88,6,1,2,"**CONFIDENTIAL**",1,28,4,,,6,7,
"020306088800601","02030600601",2,3,6,8,88,6,1,3,"**CONFIDENTIAL**",1,41,11,,,39,2,
"030101088800204","03010100204",3,1,1,8,88,2,4,1,"**CONFIDENTIAL**",1,51,1,,,51,2,
"030101088800204","03010100204",3,1,1,8,88,2,4,2,"**CONFIDENTIAL**",1,26,6,,,2,6,
"030101088800204","03010100204",3,1,1,8,88,2,4,3,"**CONFIDENTIAL**",1,26,4,,,1,6,
"030101088800204","03010100204",3,1,1,8,88,2,4,4,"**CONFIDENTIAL**",2,20,7,,,4,6,
"030101088800204","03010100204",3,1,1,8,88,2,4,5,"**CONFIDENTIAL**",1,22,6,,,22,6,
"030104088800901","03010400901",3,1,4,8,88,9,1,1,"**CONFIDENTIAL**",1,46,1,,,46,2,
"030104088800901","03010400901",3,1,4,8,88,9,1,2,"**CONFIDENTIAL**",2,25,7,,,20,6,
"030104088800901","03010400901",3,1,4,8,88,9,1,3,"**CONFIDENTIAL**",1,27,6,,,0,6,
"030108088800701","03010800701",3,1,8,8,88,7,1,1,"**CONFIDENTIAL**",1,28,6,,,2,6,
"030108088800701","03010800701",3,1,8,8,88,7,1,2,"**CONFIDENTIAL**",1,48,1,,,48,3,
"030108088800701","03010800701",3,1,8,8,88,7,1,3,"**CONFIDENTIAL**",2,32,7,,,9,6,
"030108088800701","03010800701",3,1,8,8,88,7,1,4,"**CONFIDENTIAL**",1,50,2,,,50,3,
"030109020100112","03010900112",3,1,9,2,1,1,12,1,"**CONFIDENTIAL**",1,56,1,,,27,2,
"030109020100112","03010900112",3,1,9,2,1,1,12,2,"**CONFIDENTIAL**",2,58,9,,,58,4,
"030109020100112","03010900112",3,1,9,2,1,1,12,3,"**CONFIDENTIAL**",1,48,3,,,48,2,
"030110088801806","03011001806",3,1,10,8,88,18,6,1,"**CONFIDENTIAL**",1,48,1,,,48,2,
"030110088801806","03011001806",3,1,10,8,88,18,6,2,"**CONFIDENTIAL**",1,27,6,,,1,6,
"030110088801806","03011001806",3,1,10,8,88,18,6,3,"**CONFIDENTIAL**",2,30,7,,,1,6,
"030110088801806","03011001806",3,1,10,8,88,18,6,4,"**CONFIDENTIAL**",1,42,2,,,42,2,
"030111088800102","03011100102",3,1,11,8,88,1,2,1,"**CONFIDENTIAL**",2,27,11,,,2,6,
"030111088800102","03011100102",3,1,11,8,88,1,2,2,"**CONFIDENTIAL**",1,26,11,,,3,6,
"030111088800102","03011100102",3,1,11,8,88,1,2,3,"**CONFIDENTIAL**",1,45,1,,,40,2,
"030112088800203","03011200203",3,1,12,8,88,2,3,1,"**CONFIDENTIAL**",1,46,1,,,46,2,
"030112088800203","03011200203",3,1,12,8,88,2,3,2,"**CONFIDENTIAL**",1,35,9,,,15,7,
"030112088800203","03011200203",3,1,12,8,88,2,3,3,"**CONFIDENTIAL**",1,27,6,,,1,6,
"030112088800203","03011200203",3,1,12,8,88,2,3,4,"**CONFIDENTIAL**",1,22,11,,,1,6,
"030114088800816","03011400816",3,1,14,8,88,8,16,1,"**CONFIDENTIAL**",1,22,7,,,1,7,
"030114088800816","03011400816",3,1,14,8,88,8,16,2,"**CONFIDENTIAL**",1,44,1,,,35,2,
"030114088800816","03011400816",3,1,14,8,88,8,16,3,"**CONFIDENTIAL**",1,30,4,,,2,7,
"030116088802804","03011602804",3,1,16,8,88,28,4,1,"**CONFIDENTIAL**",1,23,1,,,23,4,
"030116088802804","03011602804",3,1,16,8,88,28,4,2,"**CONFIDENTIAL**",1,45,2,,,45,1,
"030116088802804","03011602804",3,1,16,8,88,28,4,3,"**CONFIDENTIAL**",1,25,6,,,2,6,
"030116088802804","03011602804",3,1,16,8,88,28,4,4,"**CONFIDENTIAL**",1,27,6,,,1,6,
"030116088802804","03011602804",3,1,16,8,88,28,4,5,"**CONFIDENTIAL**",2,24,7,,,1,6,
"030118010100610","03011800610",3,1,18,1,1,6,10,1,"**CONFIDENTIAL**",1,53,1,,,4,5,
"030118010100610","03011800610",3,1,18,1,1,6,10,2,"**CONFIDENTIAL**",2,36,11,,"ye  tekaken  balemuya",6,5,
"030118010100610","03011800610",3,1,18,1,1,6,10,3,"**CONFIDENTIAL**",2,34,11,,"ye  tekaken  balemuya",20,5,
"030118010101204","03011801204",3,1,18,1,1,12,4,1,"**CONFIDENTIAL**",1,42,11,,"""ye tekaken   aderag  balemuya """,6,5,
"030118010101204","03011801204",3,1,18,1,1,12,4,2,"**CONFIDENTIAL**",2,36,7,,,4,5,
"030118010101204","03011801204",3,1,18,1,1,12,4,3,"**CONFIDENTIAL**",1,30,2,,,2,5,
"030118010102006","03011802006",3,1,18,1,1,20,6,1,"**CONFIDENTIAL**",1,37,1,,,2,5,
"030118010102006","03011802006",3,1,18,1,1,20,6,2,"**CONFIDENTIAL**",2,25,7,,,1,5,
"030118010102006","03011802006",3,1,18,1,1,20,6,3,"**CONFIDENTIAL**",1,50,3,,,50,4,
"030120020100105","03012000105",3,1,20,2,1,1,5,1,"**CONFIDENTIAL**",1,28,1,,,28,6,
"030120020100105","03012000105",3,1,20,2,1,1,5,2,"**CONFIDENTIAL**",1,48,2,,,48,7,
"030120020100105","03012000105",3,1,20,2,1,1,5,3,"**CONFIDENTIAL**",1,28,7,,,10,6,
"030120020100105","03012000105",3,1,20,2,1,1,5,4,"**CONFIDENTIAL**",1,28,6,,,4,6,
"030120020100105","03012000105",3,1,20,2,1,1,5,5,"**CONFIDENTIAL**",1,27,4,,,2,6,
"030120020100105","03012000105",3,1,20,2,1,1,5,6,"**CONFIDENTIAL**",2,26,11,,,0,6,
"030201088800703","03020100703",3,2,1,8,88,7,3,1,"**CONFIDENTIAL**",1,42,2,11,,42,3,
"030201088800703","03020100703",3,2,1,8,88,7,3,2,"**CONFIDENTIAL**",1,29,10,,,2,7,
"030201088800703","03020100703",3,2,1,8,88,7,3,3,"**CONFIDENTIAL**",1,30,11,,,30,2,
"030201088800703","03020100703",3,2,1,8,88,7,3,4,"**CONFIDENTIAL**",1,58,3,,,58,2,
"030201088800703","03020100703",3,2,1,8,88,7,3,5,"**CONFIDENTIAL**",1,38,3,,,38,3,
"030202088802508","03020202508",3,2,2,8,88,25,8,1,"**CONFIDENTIAL**",1,55,1,,,55,3,
"030202088802508","03020202508",3,2,2,8,88,25,8,2,"**CONFIDENTIAL**",1,24,11,,,1,7,
"030202088802508","03020202508",3,2,2,8,88,25,8,3,"**CONFIDENTIAL**",1,56,3,,,56,5,
"030202088802508","03020202508",3,2,2,8,88,25,8,4,"**CONFIDENTIAL**",1,22,6,,,4,7,
"030204088800906","03020400906",3,2,4,8,88,9,6,1,"**CONFIDENTIAL**",1,45,1,,,45,3,
"030204088800906","03020400906",3,2,4,8,88,9,6,2,"**CONFIDENTIAL**",1,34,6,,,1,6,
"030204088800906","03020400906",3,2,4,8,88,9,6,3,"**CONFIDENTIAL**",2,26,7,,,3,6,
"030204088800906","03020400906",3,2,4,8,88,9,6,4,"**CONFIDENTIAL**",1,26,11,,,2,6,
"030205088801907","03020501907",3,2,5,8,88,19,7,1,"**CONFIDENTIAL**",1,42,1,,,42,3,
"030205088801907","03020501907",3,2,5,8,88,19,7,2,"**CONFIDENTIAL**",1,50,6,,,1,6,
"030205088801907","03020501907",3,2,5,8,88,19,7,3,"**CONFIDENTIAL**",2,28,7,,,3,6,
"030205088801907","03020501907",3,2,5,8,88,19,7,4,"**CONFIDENTIAL**",1,34,11,,,1,7,
"030207010100110","03020700110",3,2,7,1,1,1,10,1,"**CONFIDENTIAL**",1,38,1,,,20,2,
"030207010100110","03020700110",3,2,7,1,1,1,10,2,"**CONFIDENTIAL**",1,58,6,,,26,2,
"030207010100110","03020700110",3,2,7,1,1,1,10,3,"**CONFIDENTIAL**",1,40,7,,,10,5,
"030207088803703","03020703703",3,2,7,8,88,37,3,1,"**CONFIDENTIAL**",1,52,1,,,52,2,
"030207088803703","03020703703",3,2,7,8,88,37,3,2,"**CONFIDENTIAL**",1,25,6,,,1,7,
"030207088803703","03020703703",3,2,7,8,88,37,3,3,"**CONFIDENTIAL**",2,26,7,,,3,6,
"030207088803703","03020703703",3,2,7,8,88,37,3,4,"**CONFIDENTIAL**",1,49,9,,,49,6,
"030207088803703","03020703703",3,2,7,8,88,37,3,5,"**CONFIDENTIAL**",1,40,4,,,5,6,
"030207088803703","03020703703",3,2,7,8,88,37,3,6,"**CONFIDENTIAL**",2,25,11,,,8,6,
"030209010100104","03020900104",3,2,9,1,1,1,4,1,"**CONFIDENTIAL**",1,43,1,,,43,5,
"030209010100104","03020900104",3,2,9,1,1,1,4,2,"**CONFIDENTIAL**",1,40,4,,,40,7,
"030209010100104","03020900104",3,2,9,1,1,1,4,3,"**CONFIDENTIAL**",2,26,7,,,1,7,
"030209010100104","03020900104",3,2,9,1,1,1,4,4,"**CONFIDENTIAL**",1,30,2,,,30,7,
"030209088800708","03020900708",3,2,9,8,88,7,8,1,"**CONFIDENTIAL**",1,48,1,,,48,2,
"030209088800708","03020900708",3,2,9,8,88,7,8,2,"**CONFIDENTIAL**",1,35,6,,,1,7,
"030209088800708","03020900708",3,2,9,8,88,7,8,3,"**CONFIDENTIAL**",2,26,7,,,4,7,
"030209088800708","03020900708",3,2,9,8,88,7,8,4,"**CONFIDENTIAL**",1,39,11,,,39,2,
"030301088800204","03030100204",3,3,1,8,88,2,4,1,"**CONFIDENTIAL**",1,25,11,,,1,5,
"030301088800204","03030100204",3,3,1,8,88,2,4,2,"**CONFIDENTIAL**",1,28,11,,,2,5,
"030301088800204","03030100204",3,3,1,8,88,2,4,3,"**CONFIDENTIAL**",1,32,5,,,1,5,
"030301088800204","03030100204",3,3,1,8,88,2,4,4,"**CONFIDENTIAL**",2,24,5,,,1,6,
"030302010100108","03030200108",3,3,2,1,1,1,8,1,"**CONFIDENTIAL**",1,38,1,,,38,2,
"030302010100108","03030200108",3,3,2,1,1,1,8,2,"**CONFIDENTIAL**",1,55,3,,,45,2,
"030302010100108","03030200108",3,3,2,1,1,1,8,3,"**CONFIDENTIAL**",1,30,4,,,30,6,
"030302010100108","03030200108",3,3,2,1,1,1,8,4,"**CONFIDENTIAL**",2,34,2,,,34,2,
"030302010100108","03030200108",3,3,2,1,1,1,8,5,"**CONFIDENTIAL**",1,45,11,,,25,2,
"030302010100108","03030200108",3,3,2,1,1,1,8,6,"**CONFIDENTIAL**",2,22,7,,,22,5,
"030302010100108","03030200108",3,3,2,1,1,1,8,7,"**CONFIDENTIAL**",2,23,7,,,22,5,
"030302010100108","03030200108",3,3,2,1,1,1,8,8,"**CONFIDENTIAL**",1,26,10,,,1,5,
"030302010100108","03030200108",3,3,2,1,1,1,8,9,"**CONFIDENTIAL**",1,28,2,,,28,6,
"030302088802104","03030202104",3,3,2,8,88,21,4,1,"**CONFIDENTIAL**",1,27,6,,,2,6,
"030302088802104","03030202104",3,3,2,8,88,21,4,2,"**CONFIDENTIAL**",1,25,2,,,1,6,
"030302088802104","03030202104",3,3,2,8,88,21,4,3,"**CONFIDENTIAL**",1,26,5,,,1,6,
"030302088802104","03030202104",3,3,2,8,88,21,4,4,"**CONFIDENTIAL**",2,26,4,,,1,5,
"030302088802104","03030202104",3,3,2,8,88,21,4,5,"**CONFIDENTIAL**",1,26,7,,,2,6,
"030302088802104","03030202104",3,3,2,8,88,21,4,6,"**CONFIDENTIAL**",1,28,10,,,1,5,
"030303088802404","03030302404",3,3,3,8,88,24,4,1,"**CONFIDENTIAL**",1,46,11,,,46,3,
"030303088802404","03030302404",3,3,3,8,88,24,4,2,"**CONFIDENTIAL**",1,42,1,,,42,4,
"030303088802404","03030302404",3,3,3,8,88,24,4,3,"**CONFIDENTIAL**",2,23,6,,,1,6,
"030304088800906","03030400906",3,3,4,8,88,9,6,1,"**CONFIDENTIAL**",1,37,1,,,37,3,
"030304088800906","03030400906",3,3,4,8,88,9,6,2,"**CONFIDENTIAL**",1,22,6,,,1,6,
"030304088800906","03030400906",3,3,4,8,88,9,6,3,"**CONFIDENTIAL**",1,32,11,,,4,6,
"030304088800906","03030400906",3,3,4,8,88,9,6,4,"**CONFIDENTIAL**",2,26,7,,,26,6,
"030304088800906","03030400906",3,3,4,8,88,9,6,5,"**CONFIDENTIAL**",1,45,2,,,45,2,
"030304088800906","03030400906",3,3,4,8,88,9,6,6,"**CONFIDENTIAL**",2,27,2,,,27,5,
"030304088800906","03030400906",3,3,4,8,88,9,6,7,"**CONFIDENTIAL**",1,44,6,,,1,6,
"030304088800906","03030400906",3,3,4,8,88,9,6,8,"**CONFIDENTIAL**",1,31,4,,,5,6,
"030305088801101","03030501101",3,3,5,8,88,11,1,1,"**CONFIDENTIAL**",1,38,1,,,38,2,
"030305088801101","03030501101",3,3,5,8,88,11,1,2,"**CONFIDENTIAL**",1,24,6,,,1,6,
"030305088801101","03030501101",3,3,5,8,88,11,1,3,"**CONFIDENTIAL**",2,20,6,,,2,6,
"030305088801101","03030501101",3,3,5,8,88,11,1,4,"**CONFIDENTIAL**",1,28,4,,,2,6,
"030305088801101","03030501101",3,3,5,8,88,11,1,5,"**CONFIDENTIAL**",1,20,10,,,1,6,
"030305088801101","03030501101",3,3,5,8,88,11,1,6,"**CONFIDENTIAL**",2,24,7,,,6,6,
"030305088801101","03030501101",3,3,5,8,88,11,1,7,"**CONFIDENTIAL**",1,32,11,,,2,6,
"030305088801101","03030501101",3,3,5,8,88,11,1,8,"**CONFIDENTIAL**",1,38,2,,,38,2,
"030305088801101","03030501101",3,3,5,8,88,11,1,9,"**CONFIDENTIAL**",1,25,6,,,21,6,
"030307088801002","03030701002",3,3,7,8,88,10,2,1,"**CONFIDENTIAL**",1,28,11,,,2,6,
"030307088801002","03030701002",3,3,7,8,88,10,2,2,"**CONFIDENTIAL**",1,29,6,,,1,6,
"030307088801002","03030701002",3,3,7,8,88,10,2,3,"**CONFIDENTIAL**",1,59,9,,,59,3,
"030307088801002","03030701002",3,3,7,8,88,10,2,4,"**CONFIDENTIAL**",2,48,2,,,48,3,
"030307088801002","03030701002",3,3,7,8,88,10,2,5,"**CONFIDENTIAL**",1,62,3,,,62,7,
"030307088801002","03030701002",3,3,7,8,88,10,2,6,"**CONFIDENTIAL**",2,29,7,,,1,6,
"030307088801002","03030701002",3,3,7,8,88,10,2,7,"**CONFIDENTIAL**",1,42,4,,,4,6,
"030307088801002","03030701002",3,3,7,8,88,10,2,8,"**CONFIDENTIAL**",1,38,2,,,38,2,
"030308088801617","03030801617",3,3,8,8,88,16,17,1,"**CONFIDENTIAL**",1,40,1,,,17,3,
"030308088801617","03030801617",3,3,8,8,88,16,17,2,"**CONFIDENTIAL**",1,34,10,,,3,5,
"030308088801617","03030801617",3,3,8,8,88,16,17,3,"**CONFIDENTIAL**",2,30,7,,,3,6,
"030308088801617","03030801617",3,3,8,8,88,16,17,4,"**CONFIDENTIAL**",1,26,6,,,1,6,
"030308088801617","03030801617",3,3,8,8,88,16,17,5,"**CONFIDENTIAL**",1,28,2,,,28,2,
"030308088801617","03030801617",3,3,8,8,88,16,17,6,"**CONFIDENTIAL**",1,29,2,,,15,2,
"030308088801617","03030801617",3,3,8,8,88,16,17,7,"**CONFIDENTIAL**",1,34,4,,,8,6,
"030308088801617","03030801617",3,3,8,8,88,16,17,8,"**CONFIDENTIAL**",1,45,3,,,45,2,
"030309010100308","03030900308",3,3,9,1,1,3,8,1,"**CONFIDENTIAL**",2,27,2,,,1,5,
"030309010100308","03030900308",3,3,9,1,1,3,8,2,"**CONFIDENTIAL**",1,28,11,,"siraaskyage",6,5,
"030309010100308","03030900308",3,3,9,1,1,3,8,3,"**CONFIDENTIAL**",1,35,10,,,0,5,
"030310088801701","03031001701",3,3,10,8,88,17,1,1,"**CONFIDENTIAL**",2,28,11,,,2,6,
"030310088801701","03031001701",3,3,10,8,88,17,1,2,"**CONFIDENTIAL**",2,25,8,,,25,5,
