,household_id2_int64,random_data_split_group,poor_npl1
3553,70803088800206109,test,0.0
3554,70803088800206127,train,0.0
3555,70803088800206147,train,0.0
3556,70803088800206165,train,0.0
3557,70803088801501008,test,0.0
3558,70803088801501019,train,0.0
3559,70803088801501034,train,0.0
3560,70803088801501049,train,0.0
3561,70803088801501064,test,0.0
3562,70803088801501079,train,0.0
3563,70803088801501094,test,0.0
3564,70803088801501109,train,0.0
3565,70803088801501124,train,0.0
3566,70803088801501125,train,0.0
3567,70902088800503002,test,0.0
3568,70902088800503012,train,0.0
3569,70902088800503017,train,0.0
3570,70902088800503027,test,1.0
3571,70902088800503032,train,0.0
3572,70902088800503047,test,0.0
3573,70902088800503062,train,0.0
3574,70902088800503077,train,1.0
3575,70902088800503092,test,0.0
3576,70902088800503107,train,0.0
3577,70902088800503122,train,0.0
3578,70902088800503137,train,0.0
3579,70905088800303002,train,1.0
3580,70905088800303012,test,0.0
3581,70905088800303017,test,1.0
3582,70905088800303027,train,0.0
3583,70905088800303032,train,0.0
3584,70905088800303047,train,1.0
3585,70905088800303062,test,0.0
3586,70905088800303077,train,0.0
3587,70905088800303092,test,0.0
3588,70905088800303107,train,0.0
3589,70905088800303122,train,0.0
3590,70905088800303137,train,1.0
3591,70906010100104022,test,0.0
3592,70906010100104033,train,0.0
3593,70906010100104044,train,0.0
3594,70906010100104055,train,0.0
3595,70906010100104066,test,0.0
3596,70906010100104077,train,1.0
3597,70906010100104088,train,0.0
3598,70906010100104099,train,0.0
3599,70906010100104110,train,0.0
3600,70906010100104121,test,0.0
3601,70907088801501002,test,0.0
3602,70907088801501017,train,0.0
3603,70907088801501032,train,0.0
3604,70907088801501047,train,0.0
3605,70907088801501077,test,0.0
3606,70907088801501092,train,0.0
3607,70907088801501107,train,0.0
3608,70907088801501122,train,0.0
3609,70907088801501137,test,0.0
3610,70909088800601028,train,1.0
3611,70909088800601052,train,0.0
3612,70909088800601076,train,0.0
3613,70909088800601100,test,0.0
3614,70909088800601124,train,0.0
3615,70909088800601129,test,0.0
3616,70909088800601150,train,1.0
3617,70909088800601174,train,0.0
3618,70909088800601198,train,0.0
3619,70909088800601222,test,1.0
3620,71001088800403004,test,0.0
3621,71001088800403022,test,0.0
3622,71001088800403031,train,0.0
3623,71001088800403049,test,0.0
3624,71001088800403058,train,0.0
3625,71001088800403085,train,0.0
3626,71001088800403112,train,0.0
3627,71001088800403139,test,0.0
3628,71001088800403166,train,0.0
3629,71001088800403193,train,0.0
3630,71001088800403220,train,0.0
3631,71001088800403247,train,0.0
3632,71003088801001007,train,0.0
3633,71003088801001028,train,1.0
3634,71003088801001049,train,0.0
3635,71003088801001071,test,0.0
3636,71003088801001076,train,1.0
3637,71003088801001092,train,1.0
3638,71003088801001113,train,0.0
3639,71003088801001148,test,0.0
3640,71003088801001155,train,1.0
3641,71003088801001190,test,1.0
3642,71003088801001239,train,0.0
3643,71006088802401006,train,0.0
3644,71006088802401024,test,1.0
3645,71006088802401042,test,0.0
3646,71006088802401060,train,1.0
3647,71006088802401061,train,0.0
3648,71006088802401065,test,0.0
3649,71006088802401082,train,1.0
3650,71006088802401100,train,1.0
3651,71006088802401118,train,0.0
3652,71006088802401136,train,0.0
3653,71006088802401154,test,1.0
3654,71008088800105028,train,0.0
3655,71008088800105058,train,0.0
3656,71008088800105073,test,0.0
3657,71008088800105103,train,0.0
3658,71008088800105118,train,0.0
3659,71008088800105133,test,0.0
3660,71008088800105148,train,0.0
3661,71008088800105163,test,0.0
3662,71008088800105178,test,0.0
3663,71009088801703002,test,0.0
3664,71009088801703014,train,1.0
3665,71009088801703020,train,0.0
3666,71009088801703032,train,0.0
3667,71009088801703038,train,0.0
3668,71009088801703056,train,1.0
3669,71009088801703074,test,0.0
3670,71009088801703092,test,1.0
3671,71009088801703110,train,0.0
3672,71009088801703128,train,0.0
3673,71009088801703146,train,0.0
3674,71009088801703164,test,0.0
3675,71012088802901004,train,1.0
3676,71012088802901020,train,1.0
3677,71012088802901028,test,1.0
3678,71012088802901044,test,1.0
3679,71012088802901052,train,1.0
3680,71012088802901076,train,1.0
3681,71012088802901100,test,1.0
3682,71012088802901124,train,1.0
3683,71012088802901148,test,0.0
3684,71012088802901172,train,1.0
3685,71012088802901196,train,1.0
3686,71012088802901220,train,1.0
3687,71016010100109011,train,1.0
3688,71016010100109031,test,0.0
3689,71016010100109051,test,0.0
3690,71016010100109075,train,1.0
3691,71016010100109091,train,0.0
3692,71016010100109111,train,0.0
3693,71016010100109131,train,0.0
3694,71016010100109151,test,0.0
3695,71016010100109171,train,0.0
3696,71016010100109191,test,1.0
3697,71016010100109211,train,0.0
3698,71016010100109231,train,0.0
3699,71016010100109251,train,0.0
3700,71016010100109271,train,0.0
3701,71016010100109291,test,0.0
3702,71101088800201039,train,0.0
3703,71101088800201072,test,0.0
3704,71101088800201105,train,1.0
3705,71101088800201171,test,1.0
3706,71101088800201204,train,0.0
3707,71101088800201270,train,0.0
3708,71101088800201303,train,0.0
3709,71103088801302003,train,0.0
3710,71103088801302017,test,1.0
3711,71103088801302024,test,0.0
3712,71103088801302038,train,1.0
3713,71103088801302045,train,1.0
3714,71103088801302066,train,1.0
3715,71103088801302087,train,1.0
3716,71103088801302108,test,1.0
3717,71103088801302129,train,0.0
3718,71103088801302150,train,0.0
3719,71103088801302171,train,0.0
3720,71103088801302192,test,1.0
3721,71104010100302027,train,0.0
3722,71104010100302042,train,0.0
3723,71104010100302057,train,1.0
3724,71104010100302072,test,0.0
3725,71104010100302087,train,0.0
3726,71104010100302102,test,1.0
3727,71104010100302132,train,0.0
3728,71104010100302147,train,0.0
3729,71104010100302162,test,0.0
3730,71104010100302177,train,1.0
3731,71104088801603001,train,0.0
3732,71104088801603013,train,0.0
3733,71104088801603019,test,0.0
3734,71104088801603031,test,0.0
3735,71104088801603037,train,0.0
3736,71104088801603055,train,0.0
3737,71104088801603073,test,0.0
3738,71104088801603109,train,0.0
3739,71104088801603127,train,0.0
3740,71104088801603145,train,0.0
3741,71104088801603163,train,0.0
3742,71105088802003003,train,0.0
3743,71105088802003015,train,0.0
3744,71105088802003021,test,0.0
3745,71105088802003033,test,0.0
3746,71105088802003039,train,0.0
3747,71105088802003057,train,0.0
3748,71105088802003075,test,0.0
3749,71105088802003093,train,0.0
3750,71105088802003111,train,0.0
3751,71105088802003129,train,0.0
3752,71105088802003147,train,0.0
3753,71108088800501002,train,0.0
3754,71108088800501014,train,0.0
3755,71108088800501026,test,0.0
3756,71108088800501038,train,1.0
3757,71108088800501059,train,0.0
3758,71108088800501075,test,0.0
3759,71108088800501087,test,1.0
3760,71108088800501099,train,1.0
3761,71108088800501111,train,0.0
3762,71111010100401002,test,0.0
3763,71111010100401011,test,0.0
3764,71111010100401020,train,0.0
3765,71111010100401029,test,0.0
3766,71111010100401038,train,0.0
3767,71111010100401047,train,0.0
3768,71111010100401056,train,0.0
3769,71111010100401065,test,0.0
3770,71111010100401092,train,0.0
3771,71111010100401101,train,0.0
3772,71111010100401119,train,0.0
3773,71111010100401128,train,0.0
3774,71201088800102002,test,0.0
3775,71201088800102020,test,0.0
3776,71201088800102038,train,0.0
3777,71201088800102056,test,0.0
3778,71201088800102074,train,0.0
3779,71201088800102093,train,0.0
3780,71201088800102111,train,0.0
3781,71201088800102132,test,0.0
3782,71201088800102140,train,0.0
3783,71201088800102151,train,0.0
3784,71201088800102170,train,0.0
3785,71201088800102191,train,0.0
3786,71201088801602001,train,1.0
3787,71201088801602009,test,0.0
3788,71201088801602013,train,0.0
3789,71201088801602021,test,1.0
3790,71201088801602025,train,0.0
3791,71201088801602037,test,0.0
3792,71201088801602049,train,1.0
3793,71201088801602061,train,0.0
3794,71201088801602073,test,0.0
3795,71201088801602085,train,0.0
3796,71201088801602097,train,0.0
3797,71201088801602109,train,1.0
3798,71201088802802002,test,0.0
3799,71201088802802012,train,0.0
3800,71201088802802017,train,0.0
3801,71201088802802027,test,1.0
3802,71201088802802032,train,0.0
3803,71201088802802047,train,1.0
3804,71201088802802062,test,0.0
3805,71201088802802077,train,0.0
3806,71201088802802092,test,0.0
3807,71201088802802107,train,0.0
3808,71201088802802122,train,0.0
3809,71201088802802137,train,0.0
3810,71301088801301003,train,1.0
3811,71301088801301015,train,1.0
3812,71301088801301021,train,0.0
3813,71301088801301033,test,1.0
3814,71301088801301039,train,0.0
3815,71301088801301057,train,0.0
3816,71301088801301093,train,0.0
3817,71301088801301111,train,1.0
3818,71301088801301129,test,0.0
3819,71301088801301147,test,1.0
3820,71301088801301165,train,1.0
3821,71301088802505001,train,0.0
3822,71301088802505011,test,1.0
3823,71301088802505016,test,0.0
3824,71301088802505026,train,1.0
3825,71301088802505031,train,1.0
3826,71301088802505046,train,0.0
3827,71301088802505061,train,1.0
3828,71301088802505076,train,1.0
3829,71301088802505091,test,1.0
3830,71301088802505106,train,0.0
3831,71301088802505121,test,1.0
3832,71301088802505136,train,0.0
3833,71401088800402004,train,1.0
3834,71401088800402026,train,1.0
3835,71401088800402047,train,0.0
3836,71401088800402068,train,0.0
3837,71401088800402089,train,0.0
3838,71401088800402107,train,0.0
3839,71401088800402111,test,0.0
3840,71401088800402132,test,1.0
3841,71401088800402153,train,0.0
3842,71401088800402175,test,0.0
3843,71401088800402196,train,0.0
3844,71401088800402231,test,0.0
3845,71401088801303006,test,0.0
3846,71401088801303018,train,0.0
3847,71401088801303024,train,0.0
3848,71401088801303036,train,0.0
3849,71401088801303042,test,0.0
3850,71401088801303060,train,0.0
3851,71401088801303078,train,1.0
3852,71401088801303096,test,0.0
3853,71401088801303114,train,0.0
3854,71401088801303132,train,0.0
3855,71401088801303168,train,0.0
3856,71501088800704003,train,1.0
3857,71501088800704015,test,0.0
3858,71501088800704021,train,1.0
3859,71501088800704027,train,0.0
3860,71501088800704040,test,1.0
3861,71501088800704058,train,0.0
3862,71501088800704076,train,1.0
3863,71501088800704094,train,0.0
3864,71501088800704112,test,0.0
3865,71501088800704130,train,1.0
3866,71501088800704148,train,1.0
3867,71501088800704166,test,1.0
3868,71501088802609006,test,1.0
3869,71501088802609022,train,1.0
3870,71501088802609030,train,1.0
3871,71501088802609046,test,0.0
3872,71501088802609054,train,1.0
3873,71501088802609078,test,1.0
3874,71501088802609102,train,0.0
3875,71501088802609126,train,1.0
3876,71501088802609150,test,1.0
3877,71501088802609174,train,1.0
3878,71501088802609198,train,1.0
3879,71501088802609222,train,1.0
3880,71501088804404007,test,1.0
3881,71501088804404031,test,1.0
3882,71501088804404048,train,1.0
3883,71501088804404058,test,1.0
3884,71501088804404063,train,1.0
3885,71501088804404083,train,1.0
3886,71501088804404107,train,1.0
3887,71501088804404131,test,1.0
3888,71501088804404155,train,1.0
3889,71501088804404179,train,1.0
3890,71501088804404203,train,1.0
3891,71501088804404227,train,1.0
3892,71601088800803006,train,1.0
3893,71601088800803018,train,1.0
3894,71601088800803024,test,1.0
3895,71601088800803036,test,1.0
3896,71601088800803042,train,1.0
3897,71601088800803061,train,1.0
3898,71601088800803079,test,1.0
3899,71601088800803098,train,1.0
3900,71601088800803119,train,1.0
3901,71601088800803159,train,1.0
3902,71601088800803174,train,1.0
3903,71601088801705001,train,0.0
3904,71601088801705009,train,1.0
3905,71601088801705019,train,1.0
3906,71601088801705034,train,1.0
3907,71601088801705049,test,1.0
3908,71601088801705065,train,1.0
3909,71601088801705080,train,1.0
3910,71601088801705095,test,1.0
3911,71601088801705110,train,0.0
3912,71601088801705125,train,1.0
3913,71601088801705137,test,0.0
3914,71601088801705142,test,1.0
3915,71701088800103001,test,0.0
3916,71701088800103028,train,0.0
3917,71701088800103055,train,0.0
3918,71701088800103072,train,1.0
3919,71701088800103110,train,0.0
3920,71701088800103137,test,0.0
3921,71701088800103164,train,0.0
3922,71701088800103182,train,0.0
3923,71701088800103192,train,0.0
3924,71701088800103219,train,1.0
3925,71701088800103246,test,0.0
3926,71702020100104008,test,0.0
3927,71702020100104016,train,0.0
3928,71702020100104024,train,0.0
3929,71702020100104032,train,0.0
3930,71702020100104040,test,0.0
3931,71702020100104048,train,0.0
3932,71702020100104056,test,0.0
3933,71702020100104072,test,0.0
3934,71702020100104080,train,0.0
3935,71702020100104088,train,0.0
3936,71702020100104096,train,0.0
3937,71702088800803003,train,0.0
3938,71702088800803011,test,0.0
3939,71702088800803015,train,0.0
3940,71702088800803023,train,1.0
3941,71702088800803039,train,0.0
3942,71702088800803051,train,1.0
3943,71702088800803063,train,1.0
3944,71702088800803075,train,1.0
3945,71702088800803087,test,1.0
3946,71702088800803099,test,1.0
3947,71702088800803111,train,0.0
3948,71703088801401006,train,0.0
3949,71703088801401018,train,0.0
3950,71703088801401024,test,1.0
3951,71703088801401036,train,0.0
3952,71703088801401042,test,0.0
3953,71703088801401060,train,0.0
3954,71703088801401078,train,0.0
3955,71703088801401096,train,1.0
3956,71703088801401114,train,1.0
3957,71703088801401132,train,0.0
3958,71703088801401150,test,0.0
3959,71703088801401168,test,1.0
3960,71704088802501006,train,1.0
3961,71704088802501018,train,1.0
3962,71704088802501024,train,0.0
3963,71704088802501036,train,0.0
3964,71704088802501042,train,0.0
3965,71704088802501060,train,0.0
3966,71704088802501078,test,0.0
3967,71704088802501096,test,1.0
3968,71704088802501114,train,0.0
3969,71704088802501132,test,0.0
3970,71704088802501168,train,0.0
3971,71801088800101001,train,1.0
3972,71801088800101013,test,0.0
3973,71801088800101019,train,0.0
3974,71801088800101031,train,0.0
3975,71801088800101037,test,1.0
3976,71801088800101055,train,1.0
3977,71801088800101073,train,0.0
3978,71801088800101091,train,1.0
3979,71801088800101109,train,1.0
3980,71801088800101127,train,0.0
3981,71801088800101145,test,0.0
3982,71801088800101163,test,0.0
3983,71801088801001003,test,0.0
3984,71801088801001013,train,0.0
3985,71801088801001018,train,1.0
3986,71801088801001033,train,0.0
3987,71801088801001048,train,0.0
3988,71801088801001051,train,1.0
3989,71801088801001063,test,1.0
3990,71801088801001078,test,0.0
3991,71801088801001093,train,0.0
3992,71801088801001108,train,0.0
3993,71801088801001123,train,0.0
3994,71801088801001138,test,0.0
3995,71801088802302001,train,1.0
3996,71801088802302016,train,1.0
3997,71801088802302026,train,0.0
3998,71801088802302031,test,1.0
3999,71801088802302047,train,0.0
4000,71801088802302077,train,1.0
4001,71801088802302090,train,0.0
4002,71801088802302092,train,0.0
4003,71801088802302107,test,0.0
4004,71801088802302122,test,1.0
4005,71801088802302137,train,1.0
4006,71901088800701003,test,0.0
4007,71901088800701013,train,0.0
4008,71901088800701018,train,0.0
4009,71901088800701028,train,0.0
4010,71901088800701033,train,1.0
4011,71901088800701048,test,0.0
4012,71901088800701063,train,0.0
4013,71901088800701078,train,1.0
4014,71901088800701093,test,1.0
4015,71901088800701108,train,0.0
4016,71901088800701123,train,0.0
4017,71901088800701138,test,0.0
4018,71901088802302002,test,0.0
4019,71901088802302014,train,0.0
4020,71901088802302020,train,0.0
4021,71901088802302032,train,0.0
4022,71901088802302038,test,0.0
4023,71901088802302056,test,1.0
4024,71901088802302074,train,0.0
4025,71901088802302092,test,0.0
4026,71901088802302110,train,0.0
4027,71901088802302128,train,0.0
4028,71901088802302146,train,1.0
4029,71901088802302164,train,0.0
4030,72001088801203004,train,1.0
4031,72001088801203016,test,0.0
4032,72001088801203022,train,1.0
4033,72001088801203034,train,0.0
4034,72001088801203040,train,1.0
4035,72001088801203058,train,0.0
4036,72001088801203076,test,1.0
4037,72001088801203094,train,1.0
4038,72001088801203112,test,0.0
4039,72001088801203130,train,1.0
4040,72001088801203148,train,1.0
4041,72001088801203166,test,1.0
4042,72002088803802002,train,1.0
4043,72002088803802014,test,1.0
4044,72002088803802020,test,0.0
4045,72002088803802032,train,0.0
4046,72002088803802038,train,0.0
4047,72002088803802056,train,0.0
4048,72002088803802074,train,1.0
4049,72002088803802092,train,1.0
4050,72002088803802110,train,1.0
4051,72002088803802128,train,0.0
4052,72002088803802146,test,0.0
4053,72002088803802164,test,0.0
4054,72005088800107002,test,0.0
4055,72005088800107010,train,0.0
4056,72005088800107018,train,0.0
4057,72005088800107026,train,0.0
4058,72005088800107034,test,0.0
4059,72005088800107042,train,0.0
4060,72005088800107050,train,1.0
4061,72005088800107058,train,0.0
4062,72005088800107066,train,0.0
4063,72005088800107090,test,0.0
4064,72005088800604004,test,0.0
4065,72005088800604016,train,1.0
4066,72005088800604022,train,0.0
4067,72005088800604034,train,0.0
4068,72005088800604040,train,1.0
4069,72005088800604058,train,0.0
4070,72005088800604076,test,0.0
4071,72005088800604094,test,1.0
4072,72005088800604112,train,0.0
4073,72005088800604130,train,0.0
4074,72005088800604148,train,0.0
4075,72005088800604166,test,0.0
4076,72008088800805003,train,1.0
4077,72008088800805013,train,0.0
4078,72008088800805018,train,0.0
4079,72008088800805028,test,0.0
4080,72008088800805033,test,0.0
4081,72008088800805048,train,0.0
4082,72008088800805063,train,0.0
4083,72008088800805078,test,0.0
4084,72008088800805093,train,0.0
4085,72008088800805108,test,0.0
4086,72008088800805123,train,0.0
4087,72008088800805138,train,0.0
4088,72101088803003004,train,1.0
4089,72101088803003014,test,1.0
4090,72101088803003019,train,0.0
4091,72101088803003029,train,0.0
4092,72101088803003034,train,0.0
4093,72101088803003049,train,0.0
4094,72101088803003064,train,1.0
4095,72101088803003079,train,1.0
4096,72101088803003094,test,0.0
4097,72101088803003124,train,1.0
4098,72101088803003139,test,0.0
4099,72101088806202006,train,0.0
4100,72101088806202020,train,0.0
4101,72101088806202027,test,1.0
4102,72101088806202041,train,1.0
4103,72101088806202048,test,0.0
4104,72101088806202069,train,0.0
4105,72101088806202090,train,0.0
4106,72101088806202111,train,0.0
4107,72101088806202132,test,0.0
4108,72101088806202153,train,1.0
4109,72101088806202174,train,1.0
4110,72101088806202195,test,1.0
4111,72219010100115012,test,0.0
4112,72219010100115040,test,0.0
4113,72219010100115054,train,0.0
4114,72219010100115068,train,0.0
4115,72219010100115082,train,0.0
4116,72219010100115092,train,0.0
4117,72219010100115096,train,0.0
4118,72219010100115124,test,0.0
4119,72219010100115138,train,0.0
4120,72219010100115152,train,0.0
4121,72219010100115166,test,0.0
4122,72219010100115180,train,0.0
4123,72219010100115208,train,0.0
4124,72219010100219026,test,0.0
4125,72219010100219032,train,0.0
4126,72219010100219070,train,0.0
4127,72219010100219081,train,0.0
4128,72219010100219103,test,0.0
4129,72219010100219125,train,0.0
4130,72219010100219136,train,0.0
4131,72219010100219147,train,0.0
4132,72219010100219158,test,0.0
4133,72219010100401017,train,0.0
4134,72219010100401027,test,1.0
4135,72219010100401037,train,0.0
4136,72219010100401047,test,0.0
4137,72219010100401057,test,0.0
4138,72219010100401067,train,0.0
4139,72219010100401077,train,0.0
4140,72219010100401087,test,0.0
4141,72219010100401097,train,0.0
4142,72219010100401107,train,0.0
4143,72219010100401127,train,0.0
4144,72219010100401137,train,0.0
4145,72219010100511028,test,0.0
4146,72219010100511040,test,0.0
4147,72219010100511062,train,0.0
4148,72219010100511064,train,0.0
4149,72219010100511076,train,0.0
4150,72219010100511088,train,0.0
4151,72219010100511100,train,0.0
4152,72219010100511112,test,0.0
4153,72219010100511124,train,0.0
4154,72219010100511136,train,0.0
4155,72219010100511148,test,0.0
4156,72219010100511160,train,0.0
4157,72219010100511172,train,0.0
4158,72219010100606007,test,0.0
4159,72219010100606018,test,0.0
4160,72219010100606029,train,1.0
4161,72219010100606040,train,0.0
4162,72219010100606051,test,0.0
4163,72219010100606062,train,0.0
4164,72219010100606073,train,0.0
4165,72219010100606095,train,0.0
4166,72219010100606106,test,0.0
4167,72219010100606128,train,0.0
4168,72219010100606139,train,0.0
4169,72219010100606150,train,0.0
4170,72219010100606161,train,0.0
4171,72219010100636021,test,0.0
4172,72219010100636032,test,0.0
4173,72219010100636043,train,0.0
4174,72219010100636054,train,0.0
4175,72219010100636065,train,0.0
4176,72219010100636076,train,0.0
4177,72219010100636087,train,0.0
4178,72219010100636109,test,0.0
4179,72219010100636120,train,0.0
4180,72219010100636131,train,0.0
4181,72219010100636142,test,0.0
4182,72219010100636153,train,0.0
4183,72219010100636164,train,0.0
4184,72219010100723003,test,0.0
4185,72219010100723021,train,0.0
4186,72219010100723030,train,0.0
4187,72219010100723039,train,0.0
4188,72219010100723057,test,0.0
4189,72219010100723066,train,0.0
4190,72219010100723093,train,0.0
4191,72219010100723120,train,0.0
4192,72219010100723129,test,0.0
4193,72219010100753009,train,0.0
4194,72219010100753020,train,0.0
4195,72219010100753031,test,0.0
4196,72219010100753042,test,0.0
4197,72219010100753053,train,0.0
4198,72219010100753064,train,0.0
4199,72219010100753119,test,0.0
4200,72219010100753130,train,0.0
4201,72219010100753141,train,0.0
4202,72219010100753152,train,0.0
4203,72219010100753163,train,0.0
4204,120101010100103019,test,0.0
4205,120101010100103043,train,0.0
4206,120101010100103055,train,0.0
4207,120101010100103067,train,0.0
4208,120101010100103103,test,0.0
4209,120101010100103115,train,0.0
4210,120101010100103127,train,0.0
4211,120101010100103139,train,0.0
4212,120101010100103151,test,0.0
4213,120101088800401002,train,1.0
4214,120101088800401011,test,1.0
4215,120101088800401015,test,0.0
4216,120101088800401027,train,0.0
4217,120101088800401037,train,0.0
4218,120101088800401056,train,1.0
4219,120101088800401068,train,0.0
4220,120101088800401080,train,1.0
4221,120101088800401091,test,0.0
4222,120101088800401096,train,1.0
4223,120102088800401004,train,1.0
4224,120102088800401023,test,0.0
4225,120102088800401042,train,0.0
4226,120102088800401060,test,0.0
4227,120102088800401078,train,0.0
4228,120102088800401096,train,1.0
4229,120102088800401114,test,0.0
4230,120102088800401132,train,0.0
4231,120102088800401150,train,0.0
4232,120102088800401168,train,0.0
4233,120102088800401205,test,0.0
4234,120102088800901003,train,0.0
4235,120102088800901021,test,1.0
4236,120102088800901039,train,1.0
4237,120102088800901064,test,0.0
4238,120102088800901102,train,0.0
4239,120102088800901120,train,0.0
4240,120102088800901138,train,0.0
4241,120102088800901156,train,1.0
4242,120102088800901161,train,1.0
4243,120102088800901177,test,1.0
4244,120103010100103001,test,0.0
4245,120103010100103016,train,0.0
4246,120103010100103035,train,0.0
4247,120103010100103046,train,0.0
4248,120103010100103061,test,0.0
4249,120103010100103083,train,0.0
4250,120103010100103102,train,0.0
4251,120103010100103135,train,0.0
4252,120103010100103141,test,0.0
4253,120201088801701001,train,0.0
4254,120201088801701013,train,1.0
4255,120201088801701019,test,1.0
4256,120201088801701025,train,1.0
4257,120201088801701031,test,1.0
4258,120201088801701037,test,0.0
4259,120201088801701043,train,1.0
4260,120201088801701050,train,0.0
4261,120201088801701053,test,0.0
4262,120201088801701054,train,0.0
4263,120203088800401003,train,0.0
4264,120203088800401011,train,0.0
4265,120203088800401015,train,0.0
4266,120203088800401027,test,0.0
4267,120203088800401039,train,0.0
4268,120203088800401063,train,0.0
4269,120203088800401075,test,1.0
4270,120203088800401099,train,0.0
4271,120203088800401111,test,0.0
4272,120301088800107003,train,1.0
4273,120301088800107021,train,0.0
4274,120301088800107039,test,1.0
4275,120301088800107058,train,0.0
4276,120301088800107077,train,0.0
4277,120301088800107096,train,1.0
4278,120301088800107120,train,0.0
4279,120301088800107143,train,1.0
4280,120301088800107171,test,0.0
4281,120301088800107176,train,1.0
4282,120301088800107200,test,0.0
4283,120301088800704009,train,1.0
4284,120301088800704017,train,0.0
4285,120301088800704030,test,1.0
4286,120301088800704038,train,0.0
4287,120301088800704054,test,0.0
4288,120301088800704062,train,1.0
4289,120301088800704079,train,0.0
4290,120301088800704088,train,1.0
4291,120301088800704111,test,0.0
4292,120301088800704122,train,0.0
4293,120302088801002007,test,0.0
4294,120302088801002019,train,0.0
4295,120302088801002033,train,0.0
4296,120302088801002046,train,0.0
4297,120302088801002070,test,0.0
4298,120302088801002083,train,0.0
4299,120302088801002095,train,0.0
4300,120302088801002107,train,0.0
4301,120302088801002120,test,0.0
4302,120302088840301002,train,1.0
4303,120302088840301022,train,0.0
4304,120302088840301042,train,1.0
4305,120302088840301089,train,0.0
4306,120302088840301110,train,1.0
4307,120302088840301132,test,1.0
4308,120302088840301139,test,0.0
4309,120302088840301162,train,1.0
4310,120302088840301181,train,1.0
4311,120302088840301200,train,1.0
4312,120302088840301252,test,1.0
4313,120401088801602002,train,0.0
4314,120401088801602016,test,0.0
4315,120401088801602037,train,0.0
4316,120401088801602044,train,0.0
4317,120401088801602149,train,0.0
4318,130101010100303004,train,0.0
4319,130101010100303018,train,0.0
4320,130101010100303032,train,0.0
4321,130101010100303060,train,0.0
4322,130101010100303074,train,0.0
4323,130101010100303088,test,0.0
4324,130101010100303102,train,1.0
4325,130101010100303130,test,1.0
4326,130101010100303149,train,0.0
4327,130101010100303158,test,1.0
4328,130101010100303172,test,0.0
4329,130101010100303186,test,0.0
4330,130101010100303200,test,0.0
4331,130101010101209006,train,0.0
4332,130101010101209017,test,0.0
4333,130101010101209028,train,0.0
4334,130101010101209039,test,0.0
4335,130101010101209050,train,0.0
4336,130101010101209061,train,0.0
4337,130101010101209072,train,0.0
4338,130101010101209086,train,0.0
4339,130101010101209094,test,0.0
4340,130101010101209116,train,0.0
4341,130101010101209127,train,0.0
4342,130101010101209138,test,0.0
4343,130101010101209149,train,0.0
4344,130101010101209160,train,0.0
4345,130101010101902004,test,0.0
4346,130101010101902016,train,1.0
4347,130101010101902028,test,1.0
4348,130101010101902040,test,0.0
4349,130101010101902052,train,0.0
4350,130101010101902064,train,0.0
4351,130101010101902076,train,0.0
4352,130101010101902088,train,0.0
4353,130101010101902100,train,0.0
4354,130101010101902112,test,0.0
4355,130101010101902124,train,0.0
4356,130101010101902136,train,0.0
4357,130101010101902148,test,0.0
4358,130101010101902160,train,0.0
4359,130101010101902172,train,0.0
4360,130101088800102004,train,0.0
4361,130101088800102022,train,0.0
4362,130101088800102040,test,0.0
4363,130101088800102049,test,0.0
4364,130101088800102059,train,0.0
4365,130101088800102078,train,0.0
4366,130101088800102096,test,0.0
4367,130101088800102114,train,0.0
4368,130101088800102132,train,0.0
4369,130101088800102150,train,0.0
4370,130101088800102168,train,0.0
4371,130101088800303004,train,0.0
4372,130101088800303032,train,0.0
4373,130101088800303056,test,0.0
4374,130101088800303080,train,0.0
4375,130101088800303104,train,0.0
4376,130101088800303128,train,1.0
4377,130101088800303156,train,0.0
4378,130101088800303177,train,0.0
4379,130101088800303202,train,1.0
4380,130101088800303251,test,0.0
4381,130101088800303277,train,1.0
4382,130101088800303291,train,0.0
4383,130101088800405002,train,1.0
4384,130101088800405020,train,0.0
4385,130101088800405038,train,0.0
4386,130101088800405056,test,0.0
4387,130101088800405074,test,0.0
4388,130101088800405092,train,0.0
4389,130101088800405101,train,0.0
4390,130101088800405111,test,0.0
4391,130101088800405129,train,0.0
4392,130101088800405147,test,0.0
4393,130101088800405165,train,0.0
4394,130101088800405193,train,0.0
4395,130101088800601003,test,0.0
4396,130101088800601021,test,0.0
4397,130101088800601031,train,0.0
4398,130101088800601040,test,0.0
4399,130101088800601058,train,0.0
4400,130101088800601068,train,0.0
4401,130101088800601078,train,0.0
4402,130101088800601098,test,0.0
4403,130101088800601115,train,0.0
4404,130101088800601133,train,0.0
4405,130101088800601151,train,0.0
4406,130101088800601169,train,0.0
4407,130101088800704006,train,0.0
4408,130101088800704025,train,0.0
4409,130101088800704044,test,0.0
4410,130101088800704052,test,0.0
4411,130101088800704065,train,0.0
4412,130101088800704072,train,0.0
4413,130101088800704091,test,0.0
4414,130101088800704109,test,1.0
4415,130101088800704127,train,0.0
4416,130101088800704145,train,0.0
4417,130101088800704163,train,0.0
4418,130101088800704181,train,0.0
4419,130101088800905002,test,0.0
4420,130101088800905009,test,0.0
4421,130101088800905018,train,0.0
4422,130101088800905033,test,0.0
4423,130101088800905034,train,0.0
4424,130101088800905049,train,0.0
4425,130101088800905064,train,0.0
